variant,rebalance,model,absolute_filter,core_share,tilt_share,cost_bps,full_total_return,full_cagr,full_volatility,full_sharpe,full_sortino,full_max_drawdown,full_calmar,pre2018_total_return,pre2018_cagr,pre2018_volatility,pre2018_sharpe,pre2018_sortino,pre2018_max_drawdown,pre2018_calmar,holdout_total_return,holdout_cagr,holdout_volatility,holdout_sharpe,holdout_sortino,holdout_max_drawdown,holdout_calmar,2009_2013_cagr,2009_2013_sharpe,2009_2013_max_drawdown,2014_2017_cagr,2014_2017_sharpe,2014_2017_max_drawdown,2018_2021_cagr,2018_2021_sharpe,2018_2021_max_drawdown,2022_2026_cagr,2022_2026_sharpe,2022_2026_max_drawdown,cash_exposure_mean_weight,annualized_turnover,full_cagr_alpha_vs_same_freq_ew,holdout_cagr_alpha_vs_same_freq_ew,full_mdd_improvement_vs_same_freq_ew,holdout_mdd_improvement_vs_same_freq_ew,positive_era_count,worst_era_cagr,median_era_sharpe,robustness_score
bimonthly_long_6_12_top3_none_core025_0bp,bimonthly,long_6_12,none,0.25,0.75,0.0,5.114901147048399,0.11089140869673852,0.21475894483874317,0.610855013898318,0.7939227023155245,-0.39346725091731727,0.28183135556570404,1.0342188884555608,0.08630925657711286,0.21308131375951464,0.5041994370609906,0.6813518450800905,-0.341990491121972,0.25237326422134465,2.0060192547376325,0.13612020220738286,0.2164147840041386,0.7160331966579491,0.8975920613411441,-0.3934672509173165,0.34595052546314015,0.09616121127177468,0.5284023993374773,-0.341990491121972,0.07550408952609367,0.474866654959054,-0.26371094983218923,0.030422595908076167,0.2574319634993279,-0.3934672509173165,0.23636554870944715,1.0403297552019215,-0.26856090185299963,0.0,3.871577427958549,0.0018765272374630104,0.01835333340400891,-0.03706218591671828,-0.037062185916717394,4,0.030422595908076167,0.5016345271482656,9.888968709319508
monthly_classic_6_12minus1_top3_none_core025_20bp,monthly,classic_6_12minus1,none,0.25,0.75,20.0,4.827035356544175,0.10722862005428246,0.2110429809738045,0.6020907181306726,0.7894477262634061,-0.38232042346072626,0.28046793598850855,1.0328172123572763,0.08534212837502797,0.20912787965123264,0.5059362545448163,0.6849251140449305,-0.36328814410478294,0.23491580928226713,1.8664826926505014,0.12987589401114596,0.21295020705985027,0.6974870189845346,0.8873642058157065,-0.3823204234607258,0.33970430571174437,0.09773693749817913,0.5415128976748821,-0.36328814410478294,0.07140698386443978,0.46089796213736195,-0.25244431815126367,0.03209852466720142,0.2669088054764135,-0.3823204234607258,0.22200927732764364,1.0049594685088228,-0.26556229442629853,0.0,4.612278257226985,-0.006696632071792941,0.012089829875176594,-0.026893933210149323,-0.02689393321014777,4,0.03209852466720142,0.501205429906122,9.8555962780685
bimonthly_classic_6_12minus1_top3_none_core000_10bp,bimonthly,classic_6_12minus1,none,0.0,1.0,10.0,6.2494839327749965,0.12192691674043288,0.2237455821549331,0.6405721847141443,0.8422837913105724,-0.37865155046748966,0.3220029512355088,1.0456366794298146,0.08701833364605016,0.21888831107883644,0.49958793857959244,0.6798289786250449,-0.3615446356962736,0.24068489767098222,2.543876586528389,0.1580127756535603,0.22848400867054217,0.7761094678543318,0.9904525936312447,-0.3786515504674898,0.41730391822897595,0.10196750571612756,0.5388728134226682,-0.3615446356962736,0.0704869265236725,0.45009417713632577,-0.24684340930855042,0.04381361465587186,0.32267561411705437,-0.3786515504674898,0.26698674605116146,1.0904777717011487,-0.28214586273635767,0.0,4.4123449363764875,0.01322169138606033,0.040491202621371514,-0.022014599457571227,-0.022014599457571782,4,0.04381361465587186,0.494483495279497,10.081434856167379
bimonthly_classic_6_12minus1_top3_ma200_core000_10bp,bimonthly,classic_6_12minus1,ma200,0.0,1.0,10.0,5.067780025033854,0.11039242358432988,0.21072984274404064,0.6163587164007603,0.7766472753570766,-0.37783933438466333,0.2921676319489376,0.9582491338270873,0.0814997355048146,0.20174647282726518,0.49836254368934174,0.6336848292705437,-0.31056202833346325,0.2624265945909684,2.098574088566226,0.1401221680142517,0.21933800416421195,0.7260723113163543,0.9107016204988719,-0.3778393343846631,0.37085119325241805,0.09514273612648205,0.5329070488003294,-0.31056202833346325,0.06640385627164469,0.4555778425424857,-0.2569411514507228,0.0155303175056134,0.1783640552289021,-0.3778393343846631,0.26021675419929524,1.0897896003607859,-0.28214586273635767,0.09967161932199084,4.20506126103196,0.0016871982299573318,0.022600594982062905,-0.021202383374744893,-0.021202383374745115,4,0.0155303175056134,0.4942424456714075,9.946813171212195
monthly_long_6_12_top3_none_core025_10bp,monthly,long_6_12,none,0.25,0.75,10.0,4.958823582723201,0.10866065830138028,0.2135359172319765,0.6037874528291683,0.7858204934126655,-0.4048054466351323,0.26842686827610934,0.9986702669861451,0.08322170417488195,0.21172185124428683,0.49283469287243886,0.6664305853332991,-0.394741448802838,0.21082585684192692,1.981394020389701,0.13503709751509896,0.21534036554896863,0.7139839633015137,0.8965998566890913,-0.40480544663513274,0.3335851793437287,0.08687490104201734,0.49351549506169706,-0.394741448802838,0.07936867817768278,0.4941128997413684,-0.2673934549020006,0.021494827350509338,0.21069042209803518,-0.40480544663513274,0.24346113267009906,1.0647515559564913,-0.26553721302983535,0.0,6.033474174264184,-0.005692026306760578,0.016884504747652684,-0.04975791454667888,-0.04975791454668066,4,0.021494827350509338,0.49381419740153276,9.730296944172705
monthly_long_6_12_top3_ma200_r12_core000_10bp,monthly,long_6_12,ma200_r12,0.0,1.0,10.0,4.45116789252689,0.10297009102415688,0.20955673325792643,0.5861296427656291,0.7054049440631749,-0.3654060010037842,0.2817963874191834,0.9142567600412912,0.0778390384923413,0.19459614903060204,0.49207691652541696,0.593768487992913,-0.3654060010037842,0.213020690077652,1.847668090465207,0.12901347261199114,0.22363306060721144,0.671434306319985,0.8124524342738637,-0.3400494199310279,0.3793962437523314,0.08380821842175457,0.5006597274967981,-0.3654060010037842,0.07126736416286339,0.4836930833206749,-0.2631644596797811,0.0044040636886726325,0.11205787356607047,-0.3400494199310279,0.24922063354785506,1.0085364286836123,-0.28218514256015725,0.1482875194667193,7.035627048710667,-0.011382593583983969,0.010860879844544868,-0.010358468915330765,0.014998112157424193,4,0.0044040636886726325,0.49217640540873653,9.904516297559681
monthly_classic_6_12minus1_top3_ma200_core000_10bp,monthly,classic_6_12minus1,ma200,0.0,1.0,10.0,4.703012550281617,0.10585281253893575,0.20731711788357943,0.6031151036037843,0.7579192862268462,-0.2922059190754873,0.36225416950431505,0.9293727877866993,0.07881815243226864,0.1990115548758125,0.4902332048337594,0.6200870659423693,-0.2922059190754873,0.2697349618434905,1.9558893887084872,0.13390694418881632,0.2153626197268637,0.7093629734124363,0.8891489731321824,-0.2821851425601575,0.47453577099747357,0.09039906262807529,0.5190898639074432,-0.2922059190754873,0.06578276095179603,0.454580228183816,-0.2515555585221765,0.043195597917996764,0.3415018056799069,-0.26631938847759984,0.2188638571559096,0.9451205927020375,-0.2821851425601576,0.10840086577604702,5.6947966490848865,-0.008499872069205106,0.01575435142137005,0.06284161301296609,0.0728623895282946,4,0.043195597917996764,0.48683504604562955,10.193980654194112
monthly_long_6_12_top3_ma200_core000_10bp,monthly,long_6_12,ma200,0.0,1.0,10.0,4.766543637911133,0.10656105771106428,0.21609623907712922,0.5903163357923028,0.7402834953989065,-0.3360594908509701,0.3170898623967747,0.9478476846070325,0.08000565817006566,0.20674536129729662,0.48495039588502087,0.6226642080280004,-0.3183680549365593,0.2512992648901545,1.960469488185136,0.13411052955316816,0.22512877711707316,0.6890615977791015,0.8495161639808237,-0.33605949085096964,0.3990678234189237,0.09006224467619295,0.507492555308719,-0.3183680549365593,0.06872618141022313,0.45796331150286246,-0.2631644596797812,0.013276905544083117,0.16526607321141956,-0.33605949085096964,0.25024416242397307,1.010387853178265,-0.28218514256015725,0.08106921268642994,7.477552244421773,-0.007791626897076576,0.015957936785721882,0.018988041237483322,0.018988041237482434,4,0.013276905544083117,0.4827279334057907,9.910200825526214
bimonthly_long_6_12_top3_none_core025_10bp,bimonthly,long_6_12,none,0.25,0.75,10.0,4.730339558250713,0.10670861929117303,0.2147694758081717,0.5927949756563735,0.7705628365626387,-0.3971172525846254,0.2687080921230777,0.9669924793148492,0.08206157335005893,0.21311024930382166,0.4853578979086123,0.6557146874150992,-0.34796190038094754,0.2358349384234831,1.913249348185985,0.13199809267307194,0.2164070639825808,0.6987590892104667,0.8765312510398057,-0.3971172525846246,0.33239072796250146,0.09201730360128169,0.5111674344756795,-0.34796190038094754,0.07111770531595929,0.45382091507368977,-0.26520108356045957,0.026983694415688486,0.2393542592426182,-0.3971172525846246,0.23155655336720082,1.023318052103596,-0.2707904214936049,0.0,3.871577427958549,-0.001996606063199513,0.014476519640883145,-0.040480301574706945,-0.04048030157470661,4,0.026983694415688486,0.4824941747746846,9.76772032708822
monthly_classic_6_12minus1_top3_none_core000_10bp,monthly,classic_6_12minus1,none,0.0,1.0,10.0,5.111204494966765,0.11027972248836959,0.2239938656919843,0.5925923321214251,0.778652850295501,-0.38996213293836757,0.282795977284797,0.9929576645873539,0.08286384381688294,0.21798096871717584,0.4833050271643199,0.6610487421275554,-0.3897804655517295,0.2125910637917428,2.066399554569606,0.1387431077248349,0.22989112676592952,0.6976438521064846,0.8851450333836224,-0.38996213293836757,0.3557861033311223,0.09556182888290343,0.5159922084724986,-0.3897804655517295,0.06856945947464599,0.4420151318563451,-0.24096859912879864,0.04236892744081522,0.3150353385931524,-0.38996213293836757,0.22941689061922155,0.9625733179736864,-0.28218514256015736,0.0,6.01276526820043,-0.004072962119771262,0.020590514957388617,-0.03491460084991416,-0.03491460084991549,4,0.04236892744081522,0.47900367016442186,9.760697438871121
monthly_long_6_12_top3_none_core000_0bp,monthly,long_6_12,none,0.0,1.0,0.0,5.467000339580906,0.11391672820120635,0.22740544239861527,0.6019096141449708,0.7843566717608651,-0.42648091300924706,0.26710862016639975,0.9732877019808415,0.08162465780477413,0.2214567645778218,0.4738462556295926,0.648173366139463,-0.42648091300924706,0.19139111579186738,2.277271901653844,0.14755867090638297,0.2332390293642012,0.7250975883006519,0.9056980836653453,-0.41762771390119846,0.35332585935925725,0.08278809781639307,0.4624737621146508,-0.42648091300924706,0.08067025844710618,0.4927839710368001,-0.25970037098910004,0.030376493951693506,0.25539129533315924,-0.41762771390119846,0.25973032405172103,1.0401692946580046,-0.28216187692168904,0.0,7.925631866517763,-0.0008634769910316198,0.02903944078032694,-0.07181255263337738,-0.06295935352533,4,0.030376493951693506,0.47762886657572545,9.653224622448665
bimonthly_classic_6_12minus1_top3_none_core000_20bp,bimonthly,classic_6_12minus1,none,0.0,1.0,20.0,5.7316961832362425,0.1171088190941183,0.22377036456823174,0.620771692881728,0.816309747016369,-0.3828398486714413,0.30589506160478813,0.9634854776773261,0.08183648275781996,0.21891727365049354,0.47722732194272105,0.6493744035711007,-0.3679992481056452,0.22238220099386274,2.4284420535666023,0.15357477162000155,0.2285042418702041,0.7587601928452344,0.968250926981189,-0.3828398486714415,0.40114625515851554,0.09716262055767744,0.5198427333979794,-0.3679992481056452,0.06485823566395288,0.422978336318245,-0.250388710459039,0.04006348750646693,0.30391314456667445,-0.3828398486714415,0.2618550054316655,1.0736764458836154,-0.28217263112293745,0.0,4.4123449363764875,0.008713238336470308,0.03629845084956074,-0.02597108843424034,-0.025971088434240563,4,0.04006348750646693,0.4714105348581122,9.939775044400678
bimonthly_classic_6_12minus1_top3_ma200_core000_20bp,bimonthly,classic_6_12minus1,ma200,0.0,1.0,20.0,4.65406373915618,0.1058476532158028,0.21077179002147003,0.5962931211678183,0.7513242848532699,-0.38116683473502966,0.27769376443620397,0.8860241194524834,0.07677192852544845,0.20179706989920998,0.4760854789294977,0.6054022328421038,-0.315423396327852,0.24339325940695752,1.9978745663112498,0.13576284102556957,0.2193717758350181,0.7080168846921868,0.8878016287857201,-0.38116683473502944,0.35617695101921965,0.09117915465146953,0.5158789525202173,-0.315423396327852,0.06079668651619774,0.42565092576390867,-0.25943459275619296,0.011898265192816337,0.15824173387844287,-0.38116683473502944,0.2551156753918853,1.0725645490226807,-0.28217263112293745,0.09967161932199084,4.20506126103196,-0.0025479275418451852,0.018486520255128758,-0.024298074497828726,-0.024298074497828503,4,0.011898265192816337,0.47076493914206297,9.807607782787008
bimonthly_long_6_12_top3_none_core000_0bp,bimonthly,long_6_12,none,0.0,1.0,0.0,5.090126685139703,0.11062951497413143,0.22891952906767846,0.5858532759969537,0.7625892516776551,-0.4090094268419592,0.2704815774744443,0.9492551469581385,0.08091947466293159,0.22305996946807635,0.4685705367658723,0.6403781994182319,-0.37152538836299576,0.2178033512581108,2.124335310666486,0.14121724589277074,0.23462331273654846,0.6978641853834441,0.8716089536290966,-0.4090094268419584,0.34526648195650805,0.09385628962775017,0.5022198201966885,-0.37152538836299576,0.06661304071299856,0.4265153070518025,-0.25874290631790176,0.03533562556715775,0.27886445479298466,-0.4090094268419584,0.24162871231914518,0.9842981618750032,-0.29900362349521614,0.0,5.088470341120443,0.0016146335148559121,0.02345037708939679,-0.05260436184136019,-0.052604361841359304,4,0.03533562556715775,0.4643675636242455,9.682001713613108
bimonthly_long_6_12_top3_none_core025_20bp,bimonthly,long_6_12,none,0.25,0.75,20.0,4.369660845822935,0.10253797892469807,0.2147953148464258,0.5746957480002499,0.7471733554574649,-0.40074830841490217,0.25586628008555085,0.9019288925332973,0.07782661069141916,0.21315611915117796,0.46648441151942993,0.6301047099463024,-0.3538853106859092,0.21992043281077056,1.8232710838472692,0.1278876333282295,0.21641304666648223,0.6814405994991058,0.855102273274177,-0.40074830841490205,0.3191220789778733,0.08788531486477913,0.4939127576776935,-0.3538853106859092,0.06674514206122484,0.43272256865432623,-0.2666893250666904,0.023553639379090274,0.22124945317814249,-0.40074830841490205,0.2267622751488081,1.0062516634654601,-0.27301496948127046,0.0,3.871577427958549,-0.005857601832949921,0.010611312557788688,-0.04387954817770123,-0.04387954817770112,4,0.023553639379090274,0.46331766316600986,9.64649563757679
monthly_long_6_12_top3_none_core025_20bp,monthly,long_6_12,none,0.25,0.75,20.0,4.38243531337648,0.10216154789611531,0.2135489273307958,0.5754680460449928,0.7488597460247189,-0.40993835777269316,0.24921197531059755,0.8937208020530545,0.07649784293276785,0.2117632923172041,0.4626674700355261,0.6253187187300707,-0.4039177082564378,0.18938967361193576,1.8422538885041422,0.12876436376816103,0.21532485192032927,0.6875245172819692,0.8634459032408585,-0.40993835777269316,0.3141066487844,0.08039921813367279,0.46603833718254245,-0.4039177082564378,0.07232120210024151,0.46026641653547085,-0.27038603251869275,0.0160848779123155,0.18150909240188176,-0.40993835777269316,0.23632205472780998,1.0396610301416391,-0.26556229442629853,0.0,6.033474174264184,-0.011763704229960092,0.010978299632191657,-0.05451186752211623,-0.05451186752211512,4,0.0160848779123155,0.4631523768590067,9.541384209177174
monthly_classic_6_12minus1_top3_ma200_core000_20bp,monthly,classic_6_12minus1,ma200,0.0,1.0,20.0,4.180861562812944,0.09973294398949073,0.20729360708634212,0.5756470706290782,0.7232783846138459,-0.30269339375036364,0.3294850368348051,0.8314295380184087,0.07234942424871882,0.19900158106228066,0.459298754561212,0.5807761886139413,-0.30269339375036364,0.23901884131764903,1.8288620748241229,0.1281463961409559,0.2153259747379405,0.6850970735806523,0.858684993196277,-0.2822084081986259,0.4540842597813847,0.08520315320745886,0.4963472175384315,-0.30269339375036364,0.05782501942767593,0.4117133237442783,-0.25359537531111376,0.038852049359800134,0.3163200106444332,-0.27077919130083383,0.21169120295107202,0.9206116424624008,-0.2822084081986259,0.10840086577604702,5.6947966490848865,-0.014192308136584675,0.010360332004986539,0.052733096500213295,0.07321808205195213,4,0.038852049359800134,0.4540302706413549,10.021032167340575
monthly_classic_6_12minus1_top3_none_core000_20bp,monthly,classic_6_12minus1,none,0.0,1.0,20.0,4.521953339306899,0.10379280452414119,0.2239849028662969,0.5657202457353337,0.7431545061992888,-0.39809809164540744,0.26072168317900696,0.8845708391616567,0.07589611495196746,0.21800597977605196,0.4529507357910285,0.6192211188375076,-0.39809809164540744,0.19064676908717612,1.930085314152112,0.13275471463324684,0.22984907040691407,0.6741139162388288,0.8552188308860815,-0.39498497806541577,0.3361006671278029,0.0891705893631134,0.49038031016729994,-0.39809809164540744,0.06090833089320702,0.4048051647555513,-0.24357766704054584,0.037469674071933357,0.29056878342905884,-0.39498497806541577,0.22234081734777011,0.9392303658199935,-0.2822084081986258,0.0,6.01276526820043,-0.010132447601934214,0.01496865049727747,-0.042671601394830505,-0.03955848781483773,4,0.037469674071933357,0.4475927374614256,9.571503244518558
monthly_long_6_12_top3_ma200_core000_20bp,monthly,long_6_12,ma200,0.0,1.0,20.0,4.083270288270907,0.09852498106372498,0.21610444148915708,0.555639352050041,0.6967591041063996,-0.3422950140188893,0.2878364481765076,0.824798144501014,0.07190047093125185,0.20678163908554792,0.4475953853971293,0.574325638448891,-0.3264874109444381,0.22022432878273498,1.7856616928229645,0.12613512352951362,0.22511075060154975,0.6568250396611857,0.8100891730597536,-0.3422950140188894,0.3684982788634862,0.08316729625291597,0.4782661324455871,-0.3264874109444381,0.05919081005082627,0.4088510506353368,-0.26614208246862625,0.006721323811645252,0.1268406903326813,-0.3422950140188894,0.24082009520135594,0.9805023662549478,-0.282208408198626,0.08106921268642994,7.477552244421773,-0.015400271062350424,0.008349059393544245,0.013131476231687644,0.013131476231688644,4,0.006721323811645252,0.44355859154046196,9.669226178904303
