0,benchmark_monthly_ew_10bp,monthly_classic_6_12minus1_top3_none_core000_10bp,monthly_classic_6_12minus1_top3_none_core050_10bp,monthly_classic_6_12minus1_top3_none_core075_10bp,monthly_classic_6_12minus1_top3_none_core100_10bp,monthly_classic_6_12minus1_top3_ma200_core000_10bp,monthly_classic_6_12minus1_top3_ma200_core050_10bp,monthly_classic_6_12minus1_top3_ma200_core075_10bp,monthly_classic_6_12minus1_top3_ma200_core100_10bp,monthly_classic_6_12minus1_top3_ma200_r12_core000_10bp,monthly_classic_6_12minus1_top3_ma200_r12_core050_10bp,monthly_classic_6_12minus1_top3_ma200_r12_core075_10bp,monthly_classic_6_12minus1_top3_ma200_r12_core100_10bp,monthly_long_6_12_top3_none_core000_10bp,monthly_long_6_12_top3_none_core050_10bp,monthly_long_6_12_top3_none_core075_10bp,monthly_long_6_12_top3_none_core100_10bp,monthly_long_6_12_top3_ma200_core000_10bp,monthly_long_6_12_top3_ma200_core050_10bp,monthly_long_6_12_top3_ma200_core075_10bp,monthly_long_6_12_top3_ma200_core100_10bp,monthly_long_6_12_top3_ma200_r12_core000_10bp,monthly_long_6_12_top3_ma200_r12_core050_10bp,monthly_long_6_12_top3_ma200_r12_core075_10bp,monthly_long_6_12_top3_ma200_r12_core100_10bp,benchmark_bimonthly_ew_10bp
2009-06-29,1.0976156577438452,1.0611817463221063,1.0793522440510468,1.0884723333992377,1.0976156577438452,0.9742775869199201,1.0352387173293451,1.0662555275728143,1.0976156577438452,1.0,1.0486845769931452,1.0731218463490246,1.0976156577438452,1.0689650882709603,1.0832456709646459,1.090419569095118,1.0976156577438452,0.9863972244950457,1.0416218372259147,1.0695281420712972,1.0976156577438452,1.0,1.0486845769931452,1.0731218463490246,1.0976156577438452,1.0050274021384231
2009-06-30,1.115181415519965,1.0838922330902145,1.099498471485043,1.1073303528259644,1.115181415519965,0.991716272830484,1.0527719804468751,1.0838128840466117,1.115181415519965,1.0,1.05710115832134,1.086021514188458,1.115181415519965,1.094517212848458,1.1048262247570297,1.109998128475838,1.115181415519965,1.0099756790580132,1.0623731558714422,1.0887315944233775,1.115181415519965,1.0,1.05710115832134,1.086021514188458,1.115181415519965,1.021111418232558
2009-07-01,1.1126527822881496,1.0753095494133849,1.0939346997940804,1.1032859283183287,1.1126527822881496,0.984342489079651,1.0477018910536053,1.0799876119568086,1.1126527822881496,1.0,1.0558894742237674,1.0841648097118335,1.1126527822881496,1.0867641092743543,1.0996704762477585,1.106152225659579,1.1126527822881496,1.002821432459475,1.0574155175642246,1.0849593755360425,1.1126527822881496,1.0,1.0558894742237674,1.0841648097118335,1.1126527822881496,1.0188268898020936
2009-07-02,1.1061843719252167,1.0635668785656691,1.0847818721662499,1.0954634161055736,1.1061843719252167,0.9755017560604108,1.0399515887058368,1.0728537894406247,1.1061843719252167,1.0,1.052820265875079,1.0794377131266042,1.1061843719252167,1.0759181708595418,1.0909866352320798,1.098569403042304,1.1061843719252167,0.9928132444776583,1.0490653540921897,1.0775218327631808,1.1061843719252167,1.0,1.052820265875079,1.0794377131266042,1.1061843719252167,1.0128240934401802
2009-07-03,1.0996985447377339,1.054395233144998,1.0769282613641122,1.088287430220897,1.0996985447377339,0.9679019276760259,1.0328534754137517,1.066047657548738,1.0996985447377339,1.0,1.0497427933841488,1.0746978883736742,1.0996985447377339,1.0710257387212516,1.085306292352028,1.0924885236658075,1.0996985447377339,0.9882987083761607,1.0436032790104368,1.0715574573924223,1.0996985447377339,1.0,1.0497427933841488,1.0746978883736742,1.0996985447377339,1.0069371993755403
2009-07-06,1.0887964779968256,1.0418808568593563,1.0652033631267994,1.076969723502933,1.0887964779968256,0.953657658378133,1.0201400783166619,1.0542040701847446,1.0887964779968256,1.0,1.0445698509791799,1.066730687845054,1.0887964779968256,1.0507679772198761,1.0696696900863658,1.0792049531103214,1.0887964779968256,0.9696056753307501,1.028567514902166,1.0585283877214955,1.0887964779968256,1.0,1.0445698509791799,1.066730687845054,1.0887964779968256,0.9970615098211073
2009-07-07,1.0850162563817336,1.0427729430714443,1.0637988184254326,1.074387249019232,1.0850162563817336,0.9485216101743562,1.0156269816557604,1.050043363534732,1.0850162563817336,1.0,1.0427761664276525,1.0639681122375273,1.0850162563817336,1.0410566946236999,1.0628883261772295,1.0739152175427944,1.0850162563817336,0.9606445012903055,1.022046725645153,1.053339998578516,1.0850162563817336,1.0,1.0427761664276525,1.0639681122375273,1.0850162563817336,0.9936668385492563
2009-07-08,1.0616677681959061,1.0280125877978252,1.0448129616226984,1.0532372080715817,1.0616677681959061,0.9341327186125069,0.9969766869605635,1.0290993421860322,1.0616677681959061,1.0,1.0316974978138223,1.0469051009904407,1.0616677681959061,1.0116133240379679,1.0364537763988855,1.049013997978259,1.0616677681959061,0.9334753642022817,0.9966279263419087,1.0289158632722613,1.0616677681959061,1.0,1.0316974978138223,1.0469051009904407,1.0616677681959061,0.9722774079910751
2009-07-09,1.0453281203904001,1.0186060410546793,1.0319958405975433,1.038672819235225,1.0453281203904001,0.925160397560695,0.984508852685911,1.014743347334795,1.0453281203904001,1.0,1.0239444672165872,1.0349641311058029,1.0453281203904001,0.9948797201208724,1.0199131113086497,1.032572825332345,1.0453281203904001,0.9180342795113676,0.9807228381222741,1.0127896882366738,1.0453281203904001,1.0,1.0239444672165872,1.0349641311058029,1.0453281203904001,0.9572849079278346
2009-07-10,1.0435795707059095,1.0168446932010444,1.030240345776426,1.0369206538493034,1.0435795707059095,0.9245037307360034,0.9833361461432221,1.0132903171946865,1.0435795707059095,1.0,1.0231147945476282,1.0336862957832287,1.0435795707059095,0.9974444114703716,1.0203466121663185,1.0319216863620766,1.0435795707059095,0.9204008717009444,0.981139681661932,1.0121510244848124,1.0435795707059095,1.0,1.0231147945476282,1.0336862957832287,1.0435795707059095,0.9557344733909964
2009-07-13,1.0199340556411236,0.9919997454599168,1.005978841461562,1.0129629771848196,1.0199340556411236,0.9045491314170084,0.9615840289703602,0.9906034387181993,1.0199340556411236,1.0,1.0118951890844745,1.016406218106144,1.0199340556411236,0.9673839911157103,0.9934530928727876,1.0066419836305693,1.0199340556411236,0.8926623463455904,0.9552795487974708,0.987355657397829,1.0199340556411236,1.0,1.0118951890844745,1.016406218106144,1.0199340556411236,0.9340241242558356
2009-07-14,1.0378764951744528,1.0034955435512252,1.020646595879446,1.0292552418795669,1.0378764951744528,0.9195313244778754,0.9780048331995185,1.00777469396518,1.0378764951744528,1.0,1.020408731380292,1.029518503797652,1.0378764951744528,0.9958789435790427,1.0167363161561178,1.0272710203790931,1.0378764951744528,0.9189563220145364,0.9776681116719723,1.0075894609461993,1.0378764951744528,1.0,1.020408731380292,1.029518503797652,1.0378764951744528,0.9504582309307313
2009-07-15,1.0362931989260475,1.003788658127472,1.0200173613659749,1.0281529515514551,1.0362931989260475,0.921231758041132,0.9781643402646333,1.007088498180118,1.0362931989260475,1.0,1.019657470128857,1.0283614352337693,1.0362931989260475,0.995975034689841,1.0160025210346244,1.0261149372233636,1.0362931989260475,0.9190449909580128,0.9769625127085196,1.006455527270877,1.0362931989260475,1.0,1.019657470128857,1.0283614352337693,1.0362931989260475,0.9489431564951947
2009-07-16,1.0434350885396226,1.0109542634647073,1.0271730918494657,1.0353022841349528,1.0434350885396226,0.9281606596054669,0.9852142797496947,1.014188201811707,1.0434350885396226,1.0,1.0230462389294588,1.0335807086116426,1.0434350885396226,1.0089772086990796,1.026110094116929,1.0347485940606798,1.0434350885396226,0.9310428648790959,0.9866817011863372,1.0149237712553083,1.0434350885396226,1.0,1.0230462389294588,1.0335807086116426,1.0434350885396226,0.9553229341802737
