0,monthly_top1_none_10bp,monthly_top1_current_10bp,monthly_top1_dual_trend_10bp,monthly_top1_risk_off_10bp,monthly_top3_none_10bp,monthly_top3_current_10bp,monthly_top3_dual_trend_10bp,monthly_top3_risk_off_10bp
2016-07-07,1.0094024599991407,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3341847316397872,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-08,0.9928600833866157,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.313774673329433,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-11,1.0092238737662198,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3488168274240757,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-12,1.0073354897106794,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3608954526874406,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-13,1.0023251537314728,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.353839130132542,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-14,1.0121473965421997,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3696653828497825,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-15,0.9914843079626249,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3494613672160258,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-19,1.0043751739861053,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3716791811748763,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-20,1.012609427613433,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3777266892234452,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-21,1.004729263594438,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3674196572061061,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-22,1.0046257090863338,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3676352157244749,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-25,0.9926334289556633,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3549809794172845,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-26,0.987913347667453,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3504642458787905,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-27,0.9881805851076892,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.348380944883132,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-28,0.9836843151756952,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.3345752885134259,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-07-29,0.9855282535133364,0.9760077122146092,0.8420465169185856,1.1771325704648992,1.344841637696752,1.129295413883479,0.9689200917492792,1.2965073968534264
2016-08-01,0.9823880332052621,0.97405569679018,0.8420465169185856,1.1747783053239693,1.355904243869175,1.127036823055712,0.9689200917492792,1.2939143820597196
2016-08-02,0.9665159531093304,0.9583182391718195,0.8420465169185856,1.1557978467609433,1.338824776754228,1.1128402539072997,0.9689200917492792,1.277615761978051
2016-08-03,0.9431458942260578,0.9351463984936489,0.8420465169185856,1.1278510098266257,1.3025816639521623,1.0827147322159383,0.9689200917492792,1.2430296286893272
2016-08-04,0.9408027758550237,0.932823153787468,0.8420465169185856,1.1250490165856089,1.298197280381603,1.0790704027931464,0.9689200917492792,1.2388456924091187
2016-08-05,0.9303096805412413,0.9224190579293332,0.8420465169185856,1.1125009598975522,1.2908630796839016,1.0729741653255187,0.9689200917492792,1.2318468001152287
2016-08-08,0.9446077963401254,0.936595901168993,0.8420465169185856,1.129599209957393,1.315067737939443,1.0930932417771348,0.9689200917492792,1.2549448585299698
2016-08-09,0.9477913810834134,0.9397524836502519,0.8420465169185856,1.1334062659914252,1.3285301370586475,1.1042832794236872,0.9689200917492792,1.267791777415377
2016-08-10,0.9559617329684788,0.9478535369300463,0.8420465169185856,1.1431766945970352,1.3361686987034127,1.1106325037791367,0.9689200917492792,1.2750811157407795
2016-08-12,0.9569702926151441,0.9488535422601008,0.8420465169185856,1.1443827699486067,1.3453853631749173,1.1182934579299206,0.9689200917492792,1.283876408452799
2016-08-15,0.9502873115221016,0.9422272443155094,0.8420465169185856,1.136390997922047,1.3434889352397563,1.1167171341409348,0.9689200917492792,1.282066682293345
2016-08-16,0.930365711632712,0.9224746137809923,0.8420465169185856,1.1125679640837376,1.320033450255988,1.0972207756046548,0.9689200917492792,1.259683546097769
