0,full_equal_weight_10bp,strategy_core025_10bp,cashmatched_core025_10bp,strategy_core050_10bp,cashmatched_core050_10bp,strategy_core075_10bp,cashmatched_core075_10bp
2011-05-02,1.071189703372824,1.0534503944430826,1.0295250994663687,1.0615270669959949,1.0449417920461699,1.0674835965789458,1.0589309656150225
2011-05-06,1.0616136891480186,1.0356950762216421,1.0226224376645592,1.0464362249575208,1.0371573185201293,1.05512439451677,1.0502534085075088
2011-05-09,1.057211345505774,1.0354089476726867,1.0194491038970461,1.0447897993082869,1.0335785928905437,1.0521030062141226,1.0462641090489178
2011-05-10,1.0613147036548438,1.0417910248082756,1.0224069204676771,1.0504325857650536,1.0369142691050335,1.0569848117468363,1.0499824749405327
2011-05-11,1.0627080768484989,1.0427223635347063,1.0234113032613652,1.0515185066578516,1.038046961317395,1.058225095095876,1.0512451167010992
2011-05-12,1.0497472277766826,1.030330861109069,1.0140687568003024,1.0389128569402188,1.0275109090407377,1.0454288997634218,1.0395003024869331
2011-05-13,1.0359577939118914,1.0163883528130904,1.004128942993373,1.0249915722077716,1.0163012888021317,1.031558336697017,1.0270046443735554
2011-05-16,1.0218174162513722,1.002574282274645,0.9939361589760323,1.011040643085453,1.004806381530441,1.017498003464706,1.0141909693110103
2011-05-17,1.0210156514124502,1.007126669259818,0.9933582242113443,1.0138339919497514,1.0041546158776153,1.0185030195886797,1.0134644290184405
2011-05-18,1.0328023080633617,1.0167721490946735,1.001854379576751,1.024207057448314,1.0137361510033547,1.029591594007392,1.0241452178930015
2011-05-19,1.026149768765729,1.011919044366296,0.9970590411596614,1.0187493387792224,1.0083282104105742,1.0235326608621809,1.018116844468529
2011-05-20,1.0192928589997656,1.0013978582341145,0.9921163867307066,1.0094164192095343,1.0027541342562882,1.0154234231475,1.0119032753699069
2011-05-23,1.0067599859405587,0.9890075332678231,0.983082337479963,0.9969529323054583,0.992565989560147,1.0029119557294368,1.0005462828739295
2011-05-24,1.008957890821513,0.9894577071642406,0.9846666494608783,0.9979813754351599,0.9943526966343935,1.004524213017444,1.0025379721794823
2011-05-25,1.0077267513721038,0.9883584559037725,0.9837792093369774,0.9968362447165079,0.9933518864616218,1.0033349948575263,1.001422342792478
2011-05-26,1.0185766726540364,1.0012097938655744,0.9916001393635256,1.0090535063841357,1.0021719365363224,1.0148840942908326,1.011254284279377
2011-05-27,1.0163274046037223,1.0016930006067213,0.9899788033579131,1.0086351211381812,1.0003434756360363,1.013552984817223,1.0092160508872263
2011-05-30,1.015133747744348,1.0001139503789014,0.9891183817446778,1.0071800535619357,0.999373135575669,1.0122266051104853,1.0081343873348514
2011-05-31,1.0335852658877047,1.018202203038301,1.0024187577135877,1.0254263678324949,1.0143726281756436,1.030594794619485,1.0248547157147476
2011-06-01,1.0343759451734524,1.02283125217271,1.002751685595289,1.0287983462267232,1.0148641920776174,1.0326851959222065,1.0255085680043234
2011-06-02,1.0187492472704787,1.0034248824561087,0.98760274701487,1.0106044781958416,0.999532265406137,1.0157533156859346,1.010015832830143
2011-06-03,1.0062903435470858,0.9896518839707723,0.9755247527734178,0.9972383382265816,0.9873083778337189,1.0028257272904386,0.9976637353399621
2011-06-06,0.9944988680114542,0.9810366272118474,0.9640937812546172,0.9875520289897836,0.9757393285449083,0.9920781741682972,0.9859733443872067
2011-06-07,1.0024444314079255,0.9938878964603883,0.9717964227613083,0.9988037635071388,0.9835350123237004,1.001691584173712,0.9938507929867453
2011-06-08,1.0030719313577259,0.9965652451865257,0.9724047379829733,1.0008071143530264,0.9841506755480381,1.0030102811064712,0.9944729135783398
2011-06-09,1.0011266178705314,0.9946054491294428,0.9705188990987673,0.99884802018092,0.9822420571102919,1.0010559663662888,0.9925442766471728
2011-06-10,1.0072719047587988,1.0022084421612083,0.9764763044448898,1.005983635614454,0.9882714235529743,1.0077048744573613,0.9986368819384782
2011-06-13,1.0010252821051928,0.9967729857685595,0.9704206614995863,1.0002678782869847,0.9821426328728095,1.0017179925024817,0.9924438096012356
2011-06-14,1.0161091268065792,1.0062185852241083,0.9850433436782948,1.0116025173900771,0.9969419463503959,1.0149363180884499,1.0073983452822877
2011-06-15,1.018987807536579,1.0096386908587092,0.9878340137124998,1.0148502755816255,0.9997663256362181,1.0180033199548701,1.0102523479946852
2011-06-16,1.003714471503567,0.9920889652663126,0.9730276335726389,0.9980185434360322,0.984781095260551,1.0019314729081696,0.9951099454311411
2011-06-17,0.9954354728871326,0.9807215141242542,0.9650017510524508,0.9876512461999336,0.976658265953388,0.992595507166611,0.9869019200461098
2011-06-20,0.9980223383914564,0.9801199289168696,0.967509527607941,0.9881054885087422,0.9791963346143125,0.9941148049547639,0.9894666091722804
2011-06-21,1.010135619975157,0.9934449171701647,0.9792524665102075,1.0010566264045146,0.9910811196242632,1.006661579764774,1.0014760474318396
2011-06-22,1.025420840418406,1.0107992707417186,0.9940703677149705,1.0177612907913745,1.0060780102308646,1.0226755853902814,1.0166302325243382
2011-06-23,1.0206415746142758,1.0042199539037824,0.9894372197155785,1.0117649925614378,1.0013888971944827,1.0172803822191887,1.0118919378513276
2011-06-24,1.0297211042456513,1.0129391855013055,0.9982391583963426,1.0206219152588918,1.0102971568526724,1.0262579188071503,1.0208936315526087
2011-06-27,1.0209181189903578,1.0034693400895565,0.9897053092245737,1.0113533484097852,1.001660225028541,1.0172118287115406,1.0121661115001142
2011-06-28,1.0279348131020032,1.0099851268051632,0.9965074800219419,1.018048833994836,1.0085445610708652,1.0240748318906074,1.0191226537168334
2011-06-29,1.0448629763004753,1.0229568520262862,1.012918093842291,1.0323593954813028,1.0251534030957972,1.0397073921814834,1.035905697136987
2011-06-30,1.0518427858820076,1.0311263170238074,1.0196845077904053,1.0401515363021583,1.032001550372298,1.0471023824665255,1.0428256710229804
2011-07-01,1.056326714614356,1.0331115786169789,1.024031348139344,1.042969983185419,1.0364008973713479,1.050755684534672,1.0472711604553289
2011-07-04,1.0701594787835278,1.0445722093891767,1.0374411994142139,1.05523593050754,1.0499727298354067,1.0638143457628078,1.0609853407210832
2011-07-05,1.0713886356114968,1.0428255473195998,1.038632776893232,1.0544649157648653,1.0511787006982964,1.0640372977536237,1.0622039603771036
2011-07-06,1.081015932922399,1.0545283134214276,1.047965736201963,1.065509730081339,1.0606243953250034,1.074389190954014,1.0717487259191905
2011-07-07,1.0764430889462877,1.0524716683089854,1.0435326990394052,1.0626205421940322,1.0561378103179102,1.0706594497343325,1.0672150834852854
2011-07-08,1.0814757897623481,1.0581897993089546,1.0484115337125715,1.0681253610698462,1.061075577743276,1.0759354849892337,1.0722046405521861
2011-07-11,1.0779723531006387,1.0548400370402342,1.0450152085811741,1.0647178304787488,1.0576382274899456,1.0724765213696525,1.0687312377426872
2011-07-12,1.0629568051113398,1.035649493970142,1.0304587350604355,1.0468601574449583,1.0429059224224617,1.0560128534261197,1.0538444132876543
2011-07-13,1.0681529134314294,1.0428095453192978,1.0354959813351754,1.0533892099440592,1.048004014945612,1.06188610125979,1.0589959770178383
2011-07-14,1.0634276501258306,1.0366472208832527,1.0309151848011104,1.047686619689732,1.043367885741944,1.0566633501884606,1.0543112218970536
2011-07-15,1.0666829959976978,1.040670987470862,1.034071004090453,1.0514661229890052,1.0465618250186657,1.060186297354001,1.0575386607204278
2011-07-19,1.0610850145944406,1.036742393645376,1.028644171308581,1.0469796689653412,1.0410694400685019,1.055142095879425,1.0519886690376585
2011-07-20,1.069132558004888,1.0458808239196895,1.0364456749663002,1.055778686487465,1.0489651801807527,1.063576997154144,1.0599672234088322
2011-07-21,1.0689712248130734,1.0455952610526473,1.0362892742584247,1.055533396860878,1.0488068902667902,1.0633731956423935,1.059807273275342
2011-07-22,1.0789306667050298,1.0575631500926155,1.0459442234008014,1.0668659613412463,1.0585784641286797,1.074035234373706,1.0696813360282513
2011-07-25,1.0712807133002804,1.050878073520645,1.0385281541204474,1.0598489744985218,1.0510728141589867,1.0666957463737288,1.0620969632496589
2011-07-26,1.0758969252817794,1.053466442713278,1.0430032333864652,1.0631103009485767,1.0556019491073805,1.0706345155115806,1.0666736019087855
2011-07-27,1.0666154259073075,1.0442835333358256,1.0340054998389758,1.0538752299988787,1.0464955295237708,1.0613662359064469,1.0574716698870084
2011-07-28,1.053084929831124,1.029224966573406,1.0208886753317523,1.0392872519798952,1.0332202633762553,1.0472882293985821,1.0440571664656741
2011-07-29,1.0468692492576597,1.0264005151699174,1.0148630284658848,1.0353406208228833,1.027121831106213,1.0422087335049628,1.0378947709519262
2011-08-01,1.0590187171264813,1.0395969288408975,1.026641047320049,1.0482210383513655,1.039042119808206,1.0547398698834718,1.049940085283052
2011-08-02,1.050029680522857,1.0286816669390428,1.0179268349988697,1.037918036103771,1.030222646179821,1.045079973144086,1.0410281088414737
2011-08-03,1.0279483936689124,1.0014065378997188,0.9965206453864527,1.012298391312973,1.008557885463344,1.0211944522004446,1.0191361178618457
2011-08-04,1.026759093640536,0.9976791713358009,0.9953677061541574,1.0094004750355512,1.0073910195689193,1.0191442356702425,1.0179570133257059
2011-08-05,0.9958153868964705,0.9630497123847825,0.9653700498465422,0.975913251348482,0.9770310135273668,0.9868871551141555,0.9872785771730448
2011-08-08,0.9723009610271686,0.9368730199640068,0.9425745369711012,0.9505591301735483,0.9539601475396466,0.9624215473288031,0.9639657330246555
2011-08-09,0.9568321678412165,0.9193783069480795,0.9275786754434655,0.9336955435802706,0.9387831469797153,0.9462341705284271,0.9486295489004002
2011-08-10,0.968298445964884,0.9262986218232742,0.9386943919000039,0.9421304819946568,0.950033133155836,0.9561878429065382,0.9599975302555446
2011-08-11,0.9638923812442107,0.9179710131993394,0.9344230350049475,0.9350789741487997,0.9457101813955474,0.9504460312520003,0.9556292373313754
2011-08-12,0.9604562432506515,0.9161166424426148,0.931091951001054,0.9326987704050674,0.9423388603347933,0.9475374008689141,0.9522225562598726
2011-08-15,0.9699096587677888,0.9255086069687796,0.9402563446518098,0.942131031309666,0.951613953153744,0.9569904707105862,0.961594930641707
2011-08-16,0.9712829112600722,0.9296616306690818,0.9415876123188612,0.945375765372815,0.952961301559904,0.9593067791666667,0.9629564106755778
2011-08-17,0.9689496376849165,0.9230390045451564,0.9393256745569096,0.940154227499431,0.9506720412452229,0.9555178508737061,0.9606431395153335
2011-08-18,0.9599769638800164,0.9091542310306768,0.9306273247701196,0.9278605268556749,0.9418686217590331,0.9448645632552312,0.9517473855993915
2011-08-19,0.9423113239695936,0.884054045164586,0.913501781315679,0.9051597476350031,0.9245362142732625,0.9246464542392047,0.9342331876214215
2011-08-22,0.9326931446180425,0.8694373585390847,0.9041776612004261,0.8921610824584247,0.9150994656110218,0.9133170435589621,0.9246974618733098
2011-08-23,0.9411331480145989,0.8777293030141766,0.9123596260574179,0.9005195532763373,0.9233802626153859,0.921725220664384,0.9330651117955079
2011-08-24,0.932824326314712,0.8736954929619675,0.9043048322430904,0.8950666693992726,0.9152281727868093,0.9148441977114181,0.9248275189908672
2011-08-25,0.9423988021389283,0.8943628687004129,0.913586584990941,0.9121181708525218,0.9246220423148566,0.9281908652438199,0.9343199158681337
2011-08-26,0.9476497841015293,0.9025830881048242,0.9186770272412639,0.919376259486816,0.9297739733820428,0.9344573613740393,0.9395258828264822
2011-08-29,0.9519517598710998,0.9051673266826118,0.9228474775252788,0.9225327481713465,0.9339947996532788,0.9381877177925718,0.9437909791211391
2011-08-30,0.9612739691914786,0.9188211592394392,0.9318846763823292,0.9347865348686232,0.9431411612585056,0.9489949859545079,0.9530332720953585
2011-08-31,0.9663520142552117,0.921854084379057,0.9368074689810427,0.9385006815347388,0.948123417588988,0.9533923722229521,0.9580677846880669
2011-09-01,0.9750533507005548,0.9288382121184616,0.9445756576903663,0.9460698580671484,0.9562246160745383,0.9615403556811173,0.966495636707451
2011-09-02,0.964448634451428,0.9263126924446444,0.9420073477567504,0.9409251127106787,0.9510246489565264,0.9536970443689031,0.958611905030663
2011-09-05,0.9481670862944197,0.9224352317729256,0.9380641906855056,0.9330263234070231,0.943041077019489,0.9416551143596266,0.9465079171504475
2011-09-06,0.9314319303526872,0.9184497441292818,0.9340111763250978,0.924907471964099,0.9348350808789532,0.929277693330538,0.9340667093034495
2011-09-07,0.9463265030829927,0.921996895753125,0.9376184278725738,0.9321333874992883,0.9421385566735843,0.9402938080517426,0.945139595374852
2011-09-08,0.952646805949773,0.9235020797542388,0.9391491144326738,0.9351996033283095,0.945237684110006,0.9449683417032884,0.9498382191519694
2011-09-09,0.9511703006014796,0.9231504491006682,0.9387915260480368,0.9344832952389667,0.94451368743906,0.9438763095518606,0.9487405592323798
2011-09-12,0.9335106296843811,0.9189447876490531,0.9345146074417039,0.9259159269272491,0.9358543602183635,0.9308151117394757,0.9356120507706617
2011-09-13,0.944243712247477,0.9215008778392111,0.9371140058525183,0.9311229475942698,0.9411172710866862,0.9387533635422046,0.9435912122120842
2011-09-14,0.9345552546454763,0.919193565723735,0.9347676006007338,0.9264227136522867,0.9363665866014879,0.9315877225837361,0.9363886432510902
2011-09-15,0.9460702870012554,0.9219358777362376,0.9375563760182459,0.9320090874741106,0.9420129224586897,0.9401043091113606,0.9449491198550698
2011-09-16,0.9646858086067448,0.9263691756150851,0.9420647879300458,0.9410401747835886,0.951140946062448,0.9538724597870681,0.9587882244490482
2011-09-20,0.9478875650496346,0.9223686636171758,0.9379964946554777,0.9328907171736873,0.9429040152398508,0.9414483787818211,0.9463001161645391
2011-09-21,0.9504238068347062,0.9229726711526235,0.9386107359814716,0.9341211431313556,0.9441476481269435,0.9433241983149463,0.9481856027000802
2011-09-22,0.9357798025569956,0.9194851925593263,0.9350641685136759,0.9270167877447532,0.9369670372618114,0.932493405513966,0.9372989936021034
2011-09-26,0.9152275186392809,0.9145906535488799,0.9300867005923907,0.9170461044405944,0.9268893323933795,0.9172928138944662,0.9220200660055475
2011-09-27,0.9382211631499283,0.9200666040807182,0.9356554309779483,0.9282011832796165,0.9381641456528544,0.9342990503521594,0.9391139437986775
2011-09-28,0.9552856193161492,0.9241305147746351,0.9397881971221689,0.9364797906048313,0.9465316124352319,0.946920023788985,0.9517999591963899
2011-09-29,0.9639337526329673,0.9261900730240336,0.9418826507768481,0.9406753242408676,0.9507721793512343,0.9533162347087182,0.9582291328747049
2011-09-30,0.9635745273511669,0.926104523303022,0.9417956515740424,0.940501050591573,0.9505960351141384,0.9530505495503236,0.9579620785125982
2011-10-03,0.9466691077580124,0.9216200135957613,0.9372395758867432,0.9319950724657032,0.9420101491959996,0.9404015045012268,0.9452688358211716
2011-10-04,0.9325564253828755,0.9141868886946646,0.9267604937537927,0.9223525620517217,0.9303074592761437,0.9285271390823119,0.9323513456067022
2011-10-05,0.9207179780685542,0.9114992886828017,0.9179700981056954,0.9166556773995878,0.9204906381808052,0.9197729699974481,0.9215154872438248
2011-10-06,0.9331041517335934,0.9141624836201063,0.9271671966939555,0.9225158542459936,0.930761651574461,0.9288815716249291,0.9328526854361926
2011-10-07,0.9393008630117746,0.9129762237355304,0.931768437245691,0.9237496641451977,0.9359001637781501,0.9325818833339968,0.9385246020265368
2011-10-11,0.9555807994390673,0.9214964864529736,0.9438567693151044,0.9348363120423562,0.9494000104309183,0.9462612830946823,0.9534258032228612
2011-10-12,0.9536658500962278,0.9166939270595235,0.9424348630530173,0.9309701407494113,0.9478120728740607,0.9433596258269684,0.9516730294595324
2011-10-13,0.9591125091423401,0.9154768606351724,0.9464791677413266,0.931937039788671,0.9523286176542453,0.9465527351773444,0.9566584151615204
2011-10-14,0.9485032945201813,0.9108716871687043,0.9386015135550775,0.9253507744611794,0.9435311158246101,0.937960411887397,0.9469476867243538
2011-10-17,0.9652596601198343,0.9177610238981572,0.9510436083107746,0.9354942464213221,0.9574260328633404,0.9514006074799487,0.9622849686747307
2011-10-18,0.9519303858217918,0.9108276101221342,0.9411462297381588,0.9264457152951354,0.9463729701060073,0.9402150211867163,0.9500845403129132
2011-10-19,0.9523022661098725,0.9146691113740426,0.9414223618000046,0.9291575850062624,0.9466813451960882,0.9417678954286566,0.9504249263468751
2011-10-20,0.9465676769981889,0.9132822527266875,0.9371642605615096,0.9263407046267503,0.9419260395491584,0.9374984402697516,0.9451759951539872
2011-10-21,0.9426084854971348,0.9093459726551335,0.9342244443156116,0.9223877026020135,0.9386429506764299,0.933537622105465,0.9415521045205398
2011-10-24,0.9569266569541441,0.9170384450766199,0.944856108141335,0.9322724923703295,0.9505160387490357,0.9456362841613019,0.9546576811053894
2011-10-25,0.9479268013252906,0.9105590757576695,0.9381734503862363,0.9249508350076061,0.9430530691343085,0.9374723002628502,0.9464200162924856
2011-10-26,0.9451904462029993,0.9046893243461652,0.9361416261511831,0.9200956353492025,0.9407839954985835,0.9336636846282738,0.9439154009701863
2011-10-27,0.9647805045802499,0.9102629548763451,0.9506878212165641,0.930282018393321,0.957028701686029,0.948532995175278,0.9618463924473871
2011-10-28,0.975752595938122,0.9198853648721339,0.9588349220619669,0.940369846113102,0.966127112570676,0.959072128521147,0.9718892658700382
2011-10-31,0.964335041302687,0.9165136540029848,0.9503570516187859,0.934349876191971,0.9566593092155244,0.9503640127549073,0.9614386551104397
2011-11-01,0.9545733227933222,0.9136801874150846,0.9431086015447927,0.9292343031780969,0.9485645138578321,0.9429336451273849,0.9525036133700641
2011-11-02,0.9345677731534269,0.9024925465425027,0.9282846439502055,0.9151574050537401,0.9319981642512387,0.9259106258682391,0.9342049542982609
2011-11-04,0.9505436179203348,0.9094854039588885,0.9401226213927283,0.9250825950607499,0.9452275648142441,0.9388369034072915,0.9488177263558063
2011-11-07,0.9498105158867419,0.9080100151428234,0.9395793984543885,0.9238443775952805,0.9446204920367192,0.9378465859507137,0.9481471732133518
2011-11-08,0.9339948831032145,0.9045019284372549,0.9278601368527463,0.9163339033237945,0.9315237610466884,0.9262245951014284,0.9336809437160396
2011-11-09,0.9506681540429717,0.9153214475718336,0.9402149016966538,0.9290799345163645,0.9453306916457177,0.9409265475398898,0.9489316369501802
2011-11-10,0.9258474163266251,0.8994317228696139,0.9218229269698139,0.9102524930910205,0.9247769440154823,0.9191150021002096,0.9262286257579095
2011-11-11,0.9236561370576881,0.8982872576454626,0.9201992059751235,0.9087654903189012,0.9229623726036327,0.9172782597090172,0.9242243083062448
2011-11-14,0.9322565506073021,0.9020961369579873,0.9265720459145544,0.9141386759693828,0.930084269286744,0.9242522317409652,0.9320909272321782
2011-11-15,0.925602273976607,0.9001260084977533,0.9216412783839607,0.9106436846386119,0.9245739446504619,0.9191924048747458,0.9260043991624005
2011-11-16,0.9165922066120251,0.8973748275720523,0.9149648881351979,0.9058547085909506,0.917112818681548,0.9123125147005872,0.9177630784345924
2011-11-17,0.9209819122317697,0.8965616171952893,0.9182176260569818,0.9067277329932206,0.9207478799158415,0.914923551902413,0.9217782506246679
2011-11-18,0.9112839324089569,0.8912227939574717,0.9110314979958037,0.8999610774600518,0.9127171021009687,0.9067004817364285,0.9129077107166322
2011-11-21,0.9078289472662069,0.8944097647311726,0.9084713807199495,0.9010008027524331,0.9098560713974563,0.9055215802848388,0.9097475078547599
2011-11-22,0.9090001964317245,0.8917871932680115,0.9093392672951678,0.8996027108966124,0.9108259684261136,0.9053907123086807,0.9108188250419267
2011-11-24,0.8938001214588169,0.8824523624642737,0.8980761292715275,0.8883413518001053,0.8982389732882518,0.8921696560996284,0.8969156334375126
2011-11-25,0.8946019645867618,0.8786686063832618,0.8986702888292565,0.8860360917780102,0.8989029697205562,0.8913960662000922,0.897649062625485
2011-11-28,0.9050627495472825,0.8823312061181041,0.9064216495992506,0.8919137602756804,0.90756541708815,0.8995448417538316,0.9072173244858984
2011-11-29,0.9212529300190545,0.8904546389438033,0.9184184481417734,0.9026750469203136,0.9209723064122176,0.9130011918277395,0.922026144943054
2011-11-30,0.9216107320052446,0.8948024492678034,0.9186835766469139,0.9057390320865736,0.9212685978363402,0.9147324895323931,0.9223534189584327
2011-12-01,0.936046028490969,0.8948881531209036,0.9293794821506707,0.910481071388812,0.9332220250840552,0.924268047594669,0.9355570006446213
2011-12-02,0.9416469975258706,0.899709631512067,0.9335502912317082,0.915567397118067,0.9378754177468165,0.9296149672265597,0.9406885399374308
2011-12-05,0.9479134152484153,0.9073493284374047,0.93821663232017,0.9227810305056633,0.9430816779618222,0.936370184860265,0.9464297551750117
2011-12-06,0.9343380582314413,0.8999783049569805,0.9281076276154665,0.9133798603572234,0.9318030105841761,0.9248961498651908,0.9339921791926368
2011-12-07,0.948125505300739,0.9098169598773802,0.9383745669758907,0.924523548692059,0.9432578864513134,0.9373593477041802,0.9466240694856838
2011-12-08,0.9422801766978409,0.9066481911509402,0.9340217934706819,0.920478999189292,0.9384014751655774,0.9324205613101315,0.9412686509468129
2011-12-09,0.9333862553615703,0.9012951274967249,0.9273988595383216,0.9139644361182375,0.9310122344767822,0.9247229504075225,0.9331201490501174
2011-12-12,0.9442220289759582,0.9086321910709231,0.9354678102340556,0.9224543182169759,0.9400148033391219,0.9343818857485485,0.9430477522423025
2011-12-13,0.937274211114258,0.9045265008475863,0.9302940587545525,0.9174168113449122,0.9342424227995454,0.9283947942455051,0.9366822465352665
2011-12-14,0.9330672248242493,0.9017279999370797,0.9271612907437262,0.9141546070200851,0.9307471777781439,0.9246619675547976,0.9328278571756814
2011-12-15,0.9181938294046734,0.8950834586935559,0.9160856907367861,0.9048253351106775,0.9183900751617005,0.9125835732482495,0.9192010342924539
2011-12-16,0.9174239396520316,0.8967553856511261,0.9155123858047811,0.905709753735794,0.9177504359664551,0.9126523774907033,0.918495670721937
2011-12-19,0.9079140802033839,0.8924086964760279,0.908430788334656,0.8996780920439305,0.9098494620623911,0.9048957794734107,0.9097828538636863
2011-12-20,0.9106705521428269,0.8963582815761324,0.9104834185357896,0.9032507576819937,0.9121395918985287,0.9080700559177225,0.9123082997246856
2011-12-21,0.9192061164970676,0.9008983384261603,0.9168394989030635,0.9090976822076889,0.9192311027230029,0.9152518687403732,0.9201284793395261
2011-12-22,0.9168823480352006,0.8997410426570457,0.9151090850152901,0.9075592740395935,0.9173004712478018,0.9133237523724673,0.9179994711098509
2011-12-26,0.9199801174246411,0.9012672654552294,0.917415865256339,0.9095988730194213,0.9198741575613526,0.9158883897470479,0.9208376095182085
2011-12-27,0.9175050314591726,0.9006827775010862,0.9155727715065258,0.9083999290375266,0.9178178085975136,0.914057868882687,0.9185699660433493
2011-12-28,0.914119019243578,0.8997093492049099,0.9130513488010433,0.9066418243326049,0.9150046446071605,0.9114938019342373,0.9154677430847891
2011-12-29,0.9148019867795756,0.8994088370149544,0.9135599263674328,0.9066594302260148,0.915572067155136,0.9118399251619086,0.9160934695840514
2011-12-30,0.9232384742735695,0.9034659131417264,0.9198422283106761,0.9121466335234533,0.9225812630209577,0.9187902387245978,0.9238228761919003
2012-01-04,0.9407245995076512,0.9118957461011276,0.932863265122204,0.9235325155896504,0.9371089567596954,0.9332020510926381,0.939843386754507
2012-01-05,0.9320198159071281,0.9063285917685675,0.9263892347396541,0.9169251506151157,0.9298828508737164,0.9255461908179725,0.931871476382794
2012-01-06,0.9235797787836283,0.9036439313851022,0.9201121049136923,0.9123506067995121,0.9228765190985831,0.9190486978163926,0.9241420229500369
2012-01-10,0.927715738544832,0.9087211197544979,0.9231881525656324,0.917132050496077,0.9263099052166264,0.9235158940933161,0.9279297679452536
2012-01-11,0.9303481727986388,0.9114656847042867,0.9251459794481048,0.9198465513813995,0.9284951690357917,0.9261930471035201,0.9303405722677776
2012-01-12,0.9230313660983522,0.9072610520870629,0.9197042325816975,0.9146133294171003,0.9224212650319821,0.919919891023176,0.9236397822310982
2012-01-13,0.9320055742162077,0.9102777945432138,0.926378642731403,0.9195868893722968,0.9298710284124916,0.9268839307119245,0.9318584337284592
2012-01-15,0.9319876279695561,0.9102648358916999,0.9263652955246939,0.9195722672695859,0.9298561306867685,0.9268676417433495,0.931841998412387
2012-01-16,0.9202538872475229,0.9046664309862488,0.9176385313199132,0.911952602109405,0.9201155952769116,0.917197963940286,0.9210961449077292
2012-01-17,0.9298580569886434,0.9093237255366329,0.9247814643963247,0.918239969880901,0.9280883089802232,0.9251382474806308,0.9298917202930069
2012-01-18,0.9345396397441991,0.9083550722435942,0.9282633095964821,0.919117968690828,0.9319746333574986,0.9279039164103524,0.9341791511859248
2012-01-19,0.94012246691469,0.9056079607949998,0.9324154395495015,0.9190901233210343,0.93660910816221,0.930658939868172,0.9392919489148933
2012-01-20,0.9583768420138907,0.9117509646054924,0.9459918113963084,0.9292113100007866,0.9517626206908016,0.9448267200085669,0.9560094514813804
2012-01-23,0.9601712966193618,0.9121816166971048,0.9473264055883144,0.93008929521594,0.9532522520913961,0.9461603615225727,0.9576528273465844
2012-01-24,0.9600902111924935,0.9140057560279834,0.9472660997218829,0.931294372234632,0.9531849406098878,0.9467289901962948,0.9575785686647938
2012-01-25,0.9707173431058819,0.9178315685286148,0.9551698430019007,0.9373551006256842,0.9620068463567231,0.9550621585744689,0.9673109809808004
2012-01-26,0.9680750630367038,0.9155891675109334,0.9532046934666454,0.9349764258361368,0.95981340922646,0.9525497931476248,0.9648911597818924
2012-01-27,0.9656646129572974,0.9166877796409716,0.951411963426951,0.9349293808275227,0.9578124212288249,0.9513304369577723,0.962683650339916
2012-01-30,0.961890661846027,0.9169171535700017,0.9486051533696447,0.9338492545576474,0.9546795495125298,0.9489128330070219,0.959227435758721
2012-01-31,0.9584669731026558,0.9142465379749005,0.9460588448153864,0.9309257510155218,0.9518374412516479,0.9457376209295779,0.9560919942526096
2012-02-01,0.961806959733139,0.9157627054610685,0.94854351429122,0.9330409590760892,0.9546105813139296,0.9484623575236898,0.9591510650327354
2012-02-02,0.9670500041854542,0.9187334035553146,0.9524215709220671,0.9367542024419824,0.9589470940117479,0.9529348155283349,0.9639439176780591
2012-02-03,0.964084723279668,0.9168597639477247,0.9502282789552347,0.9345226771602597,0.9564945154731734,0.9503385419058501,0.9612332493702309
2012-02-06,0.9739795198516908,0.9211244891910758,0.9575470384671959,0.9406190908160637,0.9646784840370791,0.9583158853637517,0.9702784333957485
2012-02-07,0.9790470405374616,0.9258763317563832,0.9612952676451368,0.9454854097385393,0.9688698213412286,0.9632878659933499,0.9749108335489276
2012-02-08,0.9886951634255158,0.9307809536892755,0.9684315731412165,0.9519367047028052,0.9768497665418997,0.9713239572596634,0.9837305244226145
2012-02-09,0.9932525114791056,0.9341683021673692,0.9718024493561795,0.9557112263250525,0.9806191409735896,0.9754894694512921,0.9878965577021273
2012-02-10,0.9878958903239637,0.931892170944147,0.9678403848765504,0.9524330374784348,0.9761886891878112,0.9711821335788076,0.9829998805698015
2012-02-13,0.9908248589612342,0.9341921735861329,0.9700068182052426,0.9549424256738371,0.9786112339139819,0.9739017307050098,0.9856773545467793
2012-02-14,0.9978344626317243,0.9381660252647612,0.9751915234354168,0.9599082976545045,0.9844088645845233,0.9798818793408935,0.992085081545917
2012-02-15,1.0169001142817387,0.944539508956358,0.9892935737756753,0.9704025985947099,1.0001780309962176,0.994616317780798,1.00951366903486
2012-02-16,1.0138575011283233,0.9427681750014072,0.9870430824395785,0.9682155574660504,0.9976614910938126,0.9920045242039939,1.0067323085803241
2012-02-17,1.028027184747001,0.9516364719070339,0.9975237937923414,0.9788212686562402,1.009381211095296,1.0043815690369613,1.0196853182739938
2012-02-20,1.0403455866291054,0.9561697430991322,1.0066351909080458,0.9858837972985962,1.019569739280478,1.0140449434974088,1.0309460057588642
2012-02-21,1.0362825896484495,0.956730979148548,1.0036299651226745,0.9849511875561043,1.0162092417378656,1.0115676190504,1.027231876305302
2012-02-22,1.047259270724632,0.9620977188863022,1.0117489485147355,0.9921459815245298,1.0252880350419635,1.0206366666791995,1.0372660492770045
