0,full_equal_weight_10bp,top3_core050_10bp,cashmatched_top3_core050_10bp,top3_core075_10bp,cashmatched_top3_core075_10bp,top5_core050_10bp,cashmatched_top5_core050_10bp,top5_core075_10bp,cashmatched_top5_core075_10bp,top7_core050_10bp,cashmatched_top7_core050_10bp,top7_core075_10bp,cashmatched_top7_core075_10bp
2014-09-19,1.733835278510203,1.6830644260424108,1.6412825685917858,1.7124288555642377,1.6888405858751545,1.5180486621886116,1.583435168980302,1.6254563312526684,1.6592481908252938,1.4916524182974265,1.5262392725313094,1.6113601346814865,1.6293747340860631
2014-09-22,1.7342772441180019,1.6817264210999932,1.6417009419268933,1.7119649121934184,1.689271082050462,1.5163058625349244,1.583838796646403,1.6247306186058867,1.6596711437114398,1.4922467654632676,1.5266283206006914,1.611886298059144,1.6297900720386405
2014-09-24,1.728402250912258,1.6801342541305246,1.6361395578330895,1.7082572537857794,1.6835485505674677,1.5141683703738515,1.5784734248750496,1.6208321323588066,1.6540488842219931,1.489305614413312,1.5214567535737675,1.6075654209962527,1.6242690369028279
2014-09-25,1.7554149963070176,1.707192792581069,1.661710353799545,1.7353629087608495,1.7098602892453088,1.53796035132592,1.6031429719761592,1.646231911063535,1.679899580352707,1.5130716403063806,1.5452352020754017,1.6329538021993963,1.6496543116114726
2014-09-26,1.7479849717306117,1.7017993797391942,1.6546769464322997,1.7289515753435853,1.702623080950951,1.5319778842116585,1.5963574587463338,1.6395462006118755,1.6727891846946017,1.507102402835863,1.5386947910888822,1.626276614365511,1.642671933026561
2014-09-29,1.7541053264710373,1.7113347025970382,1.6604705945795966,1.7368279121589452,1.7085846066008765,1.5394844102394636,1.6019469083686488,1.6464337383796794,1.6786462506201412,1.5132331035897155,1.544082341960893,1.632431039214002,1.648423547093534
2014-09-30,1.7386449436374662,1.695822534199224,1.645835492178001,1.7213013203454015,1.693525435567664,1.5270535045735811,1.587827623677654,1.6325314383625964,1.6638509511104258,1.5009089997178446,1.53047306561185,1.6185892701157576,1.633894625297708
2014-10-01,1.7277617238301652,1.6789594425490026,1.6355332223019237,1.7073428534267656,1.6829246457790499,1.515585181836349,1.5778884597857816,1.6212912656126026,1.653435911689187,1.4901496869721247,1.5208929182429685,1.6077252625168326,1.6236671004576562
2014-10-02,1.6803039058994023,1.6328117698643154,1.5906087186431375,1.6604304673998214,1.6366984038563372,1.473158539861174,1.5345473310834035,1.5763317450220318,1.608019660492709,1.4499475094251564,1.479117331823474,1.563957820483244,1.5790685330910463
2014-10-03,1.6815048563569983,1.6385470053247646,1.591745561961661,1.6639399419842926,1.6378681884947928,1.4783105104253793,1.5356441060852333,1.5796508670451679,1.6091689477974116,1.4545952656661838,1.4801744897758273,1.567023814037207,1.5801971283830845
2014-10-06,1.6957824022557337,1.656646991617647,1.6052609676615606,1.680197334684324,1.6517752183489773,1.4948527289547962,1.548683158054584,1.5951977114066318,1.622832294307616,1.469461725451295,1.4927425529223692,1.5816863453700887,1.5936144771015526
2014-10-07,1.6890736246561442,1.6482603512921619,1.598910306865094,1.6726183786630076,1.6452405399788774,1.4868813626729374,1.5425563278281365,1.5877863624610622,1.6164121186238378,1.4627036745291042,1.4868370323864335,1.5749193663102734,1.5873098916239943
2014-10-08,1.6701392543364,1.6293759055380794,1.5809866595969633,1.653661230659005,1.6267975347751475,1.4690130325006707,1.5252644038268315,1.569345289092367,1.5982922775484811,1.4466852715620795,1.4701697169033412,1.557468772677395,1.5695162840147816
2014-10-09,1.652936229621894,1.6083252673799324,1.5647019381237486,1.6344581185137195,1.6100409450934363,1.4506612111935948,1.509553641285887,1.5514579365053414,1.5818293020928234,1.4290985611556668,1.4550264491137008,1.5399776842178579,1.5533497114648454
2014-10-10,1.6304801526927757,1.5879392076639038,1.5434445741287173,1.612997427513259,1.5881676249531191,1.4306254199264161,1.4890454982070094,1.5302052030289104,1.5603392531363338,1.4094048452772905,1.4352590888915384,1.5189059218231813,1.532246573912795
2014-10-14,1.5947520068153425,1.5529325456039582,1.509623608686647,1.5775452429621881,1.5533666588153647,1.3991092638959899,1.456416560841404,1.4965848322818456,1.526148080454918,1.3792202230443031,1.4038087544516251,1.4859998351104473,1.498670986364218
2014-10-15,1.6053794713369849,1.564736644114891,1.519683775580175,1.588798002486919,1.563718330413903,1.410284874343303,1.4661221547286838,1.5075486471624877,1.5363183668132314,1.3890503347148242,1.413163768691675,1.4962472580209618,1.5086581647274584
2014-10-16,1.566581067717465,1.5290250492230018,1.4829564437862213,1.5514704063928153,1.525926782674655,1.379239071088712,1.4306892865935814,1.4727393263343258,1.4991890144402003,1.3592305187666853,1.379010785389528,1.4621094907958616,1.4721972970983037
2014-10-17,1.5468563242138513,1.50627847892081,1.4642846137204248,1.530159034580113,1.5067139152311553,1.3590987666568846,1.4126755496775956,1.4527122013458575,1.4803128008929793,1.33919539122398,1.3616477298853802,1.4421243404095947,1.4536609349078125
2014-10-20,1.6043423199613998,1.5659274428740877,1.5187019876936108,1.5888910202007533,1.5627080941137803,1.4123094305852746,1.465174970192752,1.5081449083676766,1.5353258321907786,1.3902179095248774,1.4122507977880385,1.496394559758381,1.507683499909095
2014-10-21,1.580550202342904,1.5427927091570357,1.4961799013102517,1.5653726329306685,1.539533404824636,1.38972740470313,1.443446680170869,1.4849034079811319,1.512557217084324,1.3687501482955426,1.3913073640396876,1.4737441774051971,1.4853248157835242
2014-10-22,1.61980708926187,1.5854927111102013,1.5333412424110282,1.606480035765636,1.5777715377808577,1.4270882415192085,1.4792982608501966,1.5233055849337014,1.5501253294679271,1.4044473592634075,1.4258639354024116,1.5112658258844827,1.5222165438948576
2014-10-23,1.6143143308908918,1.5790095280359715,1.528141689328039,1.6004697217758412,1.5724213217711316,1.422522622317473,1.4742819672684955,1.5182864202632254,1.5448688616231172,1.3998606094144996,1.4210288373719255,1.5062359252737696,1.5170547146132425
2014-10-24,1.6263343136344424,1.593787920533182,1.5395200413527568,1.6139227996937098,1.584129374404753,1.4355148275310918,1.485259286534388,1.530875235979034,1.556371762082107,1.4121533046421415,1.4316096404884238,1.5184596775914154,1.5283505144099336
2014-10-27,1.6451449638001543,1.6096686282948052,1.5573265726902603,1.6312915600599471,1.60245187011141,1.4500226798294213,1.5024382223842612,1.5474608323254246,1.5743732052656392,1.4269918550306728,1.4481680491103928,1.5352162363156625,1.5460278557881058
2014-10-28,1.6429162835030497,1.6060450029493327,1.5552168600964869,1.6283479472858138,1.6002810262109881,1.4460306753023544,1.5004028671192091,1.5442799460028693,1.5722403995736958,1.4240307368226723,1.4462062137287293,1.532581937123201,1.5439334495827033
2014-10-29,1.667713011406177,1.6277390231875546,1.578689930329829,1.6516301687748594,1.6244342551819013,1.4655711959463011,1.5230486233361344,1.5663659786970068,1.5959704080823494,1.443969755180543,1.4680339735079309,1.554875045145831,1.5672362179795252
2014-10-30,1.6781538954497144,1.6360920732628181,1.5885734764738841,1.661036045751508,1.634604188245147,1.473678285562573,1.532583821514815,1.575600983172133,1.6059621403850524,1.4511107314027432,1.4772247469710738,1.5635850025556042,1.5770480570122851
2014-10-31,1.7506810413970757,1.6990035837540083,1.6572290989938039,1.7288585780497743,1.7052491850171825,1.5315115955872858,1.5988196600758444,1.6405633510006437,1.6753692733407757,1.5075473187301152,1.5410680542572113,1.6277739286707116,1.6452055692089131
2014-11-04,1.7899134354920974,1.7413627973351569,1.6943672547058106,1.7697813889630747,1.7434634607617923,1.5664057961122377,1.6346488725410162,1.6776384143718468,1.7129139465463201,1.5403295315390029,1.575603065377009,1.6637156290418718,1.6820742801461266
2014-11-05,1.7922882350536138,1.7478022414604455,1.6966152866685502,1.774227700564113,1.7457766319912147,1.5715754336994565,1.636817672075546,1.6815197030215399,1.7151865856631137,1.5430547344611643,1.577693524834202,1.6662910621100566,1.6843060021857073
2014-11-06,1.7689966290465933,1.7277007102764608,1.6745669944186208,1.7524980922047881,1.723089465555964,1.554321303800995,1.6155464771986954,1.6613647159520992,1.6928969508820222,1.526283796416486,1.5571906753139257,1.6464091700524315,1.662417674722019
2014-11-07,1.7801161264170495,1.7391332758741713,1.685092929282118,1.7638048786911884,1.7339204012777787,1.5651975754810028,1.625701422951612,1.6724000263164955,1.7035381035471526,1.5358900438142586,1.5669788102007538,1.656764800469324,1.6728672418151083
2014-11-10,1.7796824134067049,1.7349573573101624,1.6846823680180387,1.7614684270401222,1.7334979435370863,1.5611567582651114,1.6253053320182136,1.6700328918759328,1.7031230482436464,1.5318336204146856,1.5665970266267313,1.6543725544621448,1.672459659255416
2014-11-11,1.7979062240857937,1.7538883333863402,1.701933385557955,1.780097808610012,1.7512488288060695,1.5784811305141648,1.6419483332881513,1.6878505390138852,1.720562896927082,1.549533731615925,1.5826388593765528,1.6724010029365417,1.689585517200116
2014-11-12,1.8005528241789237,1.756481598474981,1.7044387092485769,1.7827240180958266,1.753826747081962,1.5793672729183192,1.6443653562416174,1.6895653673624553,1.7230956441094656,1.5496285386326434,1.584968576075068,1.67368220444799,1.6920726642644444
2014-11-13,1.8152096637621848,1.771027643623197,1.7183131618086394,1.7973617279319274,1.7681032275848514,1.5920167842897808,1.657750800378029,1.7032079862030534,1.7371219676380991,1.5614313921761038,1.5978705192183553,1.6868680870694701,1.70584645488603
2014-11-14,1.8299699333046007,1.7862747965631285,1.7322855232018735,1.8124068459285172,1.782480453940003,1.6033066609441422,1.6712307025271953,1.7161709840040007,1.7512472717185368,1.5729944441648058,1.6108635084186556,1.6999725332335591,1.7197174439925482
2014-11-17,1.784469407311719,1.7424081413612433,1.6892138305794682,1.76762119260447,1.738160710347363,1.564411287669592,1.6296770820897697,1.6740190721151138,1.707704112589742,1.5338963637486014,1.5708108629615636,1.6577112863213666,1.6769582451463176
2014-11-18,1.8190768728384774,1.7798165201810519,1.721973937964649,1.8037397386362488,1.771870078867125,1.5977936119930891,1.661282551596324,1.7081138265491487,1.7408228149693952,1.565832215095802,1.6012746986352135,1.6910420354265259,1.7094806713761646
2014-11-19,1.822039990657438,1.7805104675966275,1.7247788835585134,1.8055572699450873,1.7747563009295177,1.5998750050920152,1.6639886362068566,1.710617050275446,1.7436584637425228,1.5679224445908728,1.6038830356788114,1.6935479693661089,1.7122652665266815
2014-11-20,1.820593100076645,1.7822877378485713,1.723409228483231,1.8057450990256234,1.7733469585505444,1.6018902349084507,1.662667254954733,1.7110181512036893,1.742273816303254,1.5690359551744906,1.6026093845685634,1.6934768840213077,1.7109055485739144
2014-11-21,1.8261277675964627,1.787060199622906,1.7286484535906086,1.8109064807662085,1.7787379961264003,1.606527043762786,1.6677218223107637,1.7160949372746297,1.7475703904258937,1.5728247650106186,1.6074813738710347,1.6980952607415623,1.7161067620514174
2014-11-25,1.8338949300094263,1.79441193494175,1.7360010022633823,1.8184822382749137,1.7863035932062845,1.6134790249494095,1.6748152286339044,1.7234577404299596,1.75500342073811,1.579343739579492,1.614318556421029,1.7052256144245255,1.7234059665076218
2014-11-26,1.8284886982818613,1.789434828210293,1.730883357002499,1.8132803597848273,1.781037658390376,1.60857585475521,1.6698779560133825,1.7182985060792288,1.749829757285575,1.5754827407930376,1.6095596250039084,1.7006279421428383,1.7183254507904209
2014-11-27,1.8074876827867297,1.773225354725674,1.711003382773054,1.794660952514637,1.760581639440729,1.5935539849075833,1.6506986562659087,1.7004123618378875,1.729732175123253,1.560449962618715,1.5910731084305176,1.682749292780101,1.6985897097647107
2014-11-28,1.8253045902245142,1.7920044883210682,1.7278692177034494,1.8130120105299792,1.777936180998775,1.609896964890898,1.666970050780211,1.7175137780286056,1.7467826249547085,1.5764576432470927,1.6067567573812804,1.6996746337223647,1.7153331796770432
2014-12-01,1.8366244949989572,1.8074436260002062,1.7385848621563504,1.8264533966881946,1.7889623233597425,1.6226124608157728,1.677308019762341,1.7296270643657343,1.7576155637869648,1.587599647685958,1.6167213044418955,1.7109560031015927,1.7259710799783832
2014-12-02,1.8451485087701565,1.8174449121499423,1.7466538612074753,1.835745038166605,1.7972651307773706,1.6291975655810556,1.6850926249976126,1.73715047966988,1.7657728868058995,1.5941898005969732,1.6242247188310528,1.7184774916696826,1.7339815368216236
2014-12-03,1.8476829171980311,1.8188805612211898,1.7490529820616414,1.8377305989401873,1.7997337688695985,1.6310968595861286,1.6874071882591843,1.7393561377023314,1.768198268646311,1.595697071900689,1.626455676825275,1.720470182264092,1.736363251572394
2014-12-04,1.8591239108901094,1.8338799444457943,1.759883251665056,1.850997985619421,1.8108778577743565,1.6422423987727663,1.6978557424007779,1.7506836769560514,1.7791470873259816,1.6057758987290103,1.6365268145544811,1.7312302374230568,1.7471149453957704
2014-12-05,1.8643841645663841,1.8429504952952884,1.764862711232091,1.8581965221383776,1.81600160280977,1.6494480956594442,1.702659699715528,1.7570010424318165,1.7841810524920039,1.6109391865880551,1.6411572462014286,1.7364626389082274,1.7520582779840712
2014-12-08,1.8654543776301307,1.84551536359613,1.7658757959627902,1.8600245874266879,1.8170440428154562,1.6526542308714818,1.7036370780307823,1.7592137681000914,1.7852052265365792,1.6128240733969519,1.6420993202427814,1.737976802690976,1.753064012581683
2014-12-09,1.8525941407400512,1.8325585124973547,1.7537020428402994,1.847083516202117,1.804517541438349,1.6408726146642187,1.6918923917704665,1.7468789343363313,1.772898218449984,1.6020564058275424,1.6307788685026596,1.7261844990062867,1.7409785824818516
2014-12-10,1.8190959200540366,1.796545583491289,1.72199196843344,1.81223131394597,1.7718886317891263,1.6082024237923966,1.6612999465768978,1.7136931595146194,1.7408410428012713,1.571151411386236,1.6012914652847217,1.6939282684632901,1.709498571030285
2014-12-11,1.8060597469221056,1.783627419922574,1.7096516706048206,1.7992223089746795,1.7591907598848138,1.5965810934971347,1.6493945855187515,1.7013609109936283,1.7283656669956597,1.5613116891634702,1.5898161425455475,1.6825540390646714,1.6972478045396002
2014-12-12,1.8085173216760027,1.7901222096001586,1.7119780591923504,1.8037258406951682,1.7615845582107825,1.6005418073322353,1.6516389799799498,1.7046290776014026,1.7307175204356966,1.5650411979124201,1.5919794663347613,1.6857083939923858,1.6995573147109289
2014-12-15,1.7854530950647178,1.766230406767126,1.6901450087495888,1.7801860491103882,1.7391188704573133,1.5802727149346814,1.630575440660909,1.6829658579339843,1.7086454835173788,1.5457207134000792,1.5716767715626538,1.664554507351706,1.6778826674318899
2014-12-16,1.7522757326525824,1.7324994148543453,1.6587386650941067,1.7466463562180046,1.7068024925012437,1.5488786615657821,1.600276021155199,1.6506113167123075,1.6768953632833552,1.517076740348918,1.5424718095342456,1.6336660800821252,1.6467041831041285
2014-12-17,1.7519748336877439,1.7312685457424075,1.658453828217145,1.74587483253142,1.70650940215387,1.5450209852717165,1.6000012234225998,1.6484135831038775,1.67660740855708,1.5142030643729298,1.5422069378806964,1.6319774447220594,1.6464214127758872
2014-12-18,1.7856423961796986,1.7594227755520466,1.690324204907427,1.776840560294739,1.739303259026339,1.5741037570661138,1.630748321006985,1.6797670877568027,1.708826641171999,1.5445771222886562,1.571843407228451,1.6640264575546841,1.6780605634856307
2014-12-19,1.8275184944608154,1.7959617335793718,1.7299649429875115,1.8161242840608187,1.7800926322913788,1.608459177745579,1.6689919117216527,1.7177959507139744,1.7489012902306271,1.5777235094475235,1.6087055858732058,1.7013927789183083,1.717413700053474
2014-12-22,1.8403406466465233,1.80570363514647,1.7421026443799508,1.8274220370224292,1.792582037298813,1.6161281128069247,1.6807018169038297,1.7279208910575294,1.7611718519617872,1.584806540216827,1.6199925128764536,1.7111818768169207,1.7294633399857924
2014-12-24,1.8525612473764497,1.8201052731573066,1.7536709053355026,1.8407750525192879,1.804485501689161,1.6290424241696775,1.691862351714529,1.7405582379480313,1.7728667401113416,1.597657147261449,1.6307499135356238,1.7237986373777159,1.7409476708859024
2014-12-25,1.8455214862036755,1.8154414100794738,1.7470069289802335,1.8349182071798966,1.7976284290878555,1.625285107413767,1.685433248811645,1.7352408576074982,1.7661298192893102,1.593278513142685,1.6245530388357612,1.718160172948459,1.7343320430168154
2014-12-26,1.8551916700542375,1.825102543461795,1.7561609151666506,1.8446078948326106,1.807047662369195,1.6322817360238173,1.6942646005491886,1.743523303703659,1.7753840058074088,1.6009865646683272,1.6330653897771998,1.7268179136248767,1.7434196151958816
2014-12-29,1.8528862672400082,1.822713961131249,1.7539785755295034,1.8422547248945216,1.8048020869747394,1.6291772886721965,1.6921591779984066,1.7407831599786225,1.7731777780901368,1.5989948047038298,1.6310360180383203,1.7246708244471096,1.7412531088708842
2014-12-30,1.833031806746282,1.7994185529528481,1.7351839528101254,1.8206122622529093,1.785462868821749,1.6097127350062002,1.6740269762855027,1.7210601265027747,1.7541774277902318,1.5806591229553255,1.61355877685167,1.7055426698874347,1.7225948449121624
2015-01-05,1.8239226956768637,1.7939580834514295,1.7265610891512149,1.8133250583692608,1.776590147943387,1.6026975739249432,1.6657080275340053,1.7130340110894737,1.7454601775131777,1.5744806268827907,1.6055403201826248,1.697970483531021,1.7140345418600484
2015-01-06,1.7712865233950208,1.7433859470699353,1.6767346534370828,1.7616008414621631,1.725319934944217,1.5573290712557137,1.6176377365527355,1.6640700501356356,1.6950883372852754,1.530098317200372,1.5592063954505702,1.6495381563769047,1.6645696069391667
2015-01-07,1.7677557095078227,1.7406276971013759,1.6733923155819093,1.7584516785996078,1.7218807490724222,1.5568666866125733,1.6144132002006333,1.6621648657327728,1.6917094139082474,1.5295090161665281,1.5560983338685779,1.6475769002184992,1.6612515184160723
2015-01-08,1.7893532404942316,1.7654157784710731,1.693836963105215,1.781715542064582,1.7429178033627724,1.5792320287365345,1.6341372711956625,1.6842596338531852,1.7123778503275848,1.5534684136422345,1.575109943788923,1.6705492416068977,1.681547835917544
2015-01-09,1.7912812659817678,1.766580780293813,1.6956620699442067,1.7832627429501455,1.744795794735027,1.5809360851667995,1.6358980517043384,1.6860757231143024,1.7142229349453164,1.554761103813688,1.576807122439047,1.672143723102692,1.6833597012400474
2015-01-13,1.7832320794234424,1.7639090778818125,1.6880425516697404,1.7779112613729504,1.7369554923075314,1.577923282915721,1.6285470851874455,1.6806857041642274,1.7065200127588487,1.5521240290910696,1.5697216831303005,1.6669750977828417,1.6757954641002022
2015-01-14,1.7611869113759768,1.7485835537489727,1.6671741621021505,1.7592072357715225,1.7154824175682815,1.5625160618458753,1.6084142070385872,1.6620992986426435,1.6854231959778296,1.5360361660753916,1.5503160327431975,1.648038851609173,1.6550784788880395
2015-01-15,1.7838854547887997,1.7731338844427629,1.688661049638492,1.7828982481369189,1.737591911953909,1.5848679294520647,1.6291437840462557,1.6847039028736037,1.7071452808603436,1.5576184270563347,1.5702968283904486,1.6702418934556693,1.6764094747420333
2015-01-16,1.7687120430699856,1.754849729364956,1.674297599737095,1.7661148513595146,1.7228122648590907,1.570322502100323,1.615286577397633,1.6698050466886465,1.6926246073828017,1.5433560131505968,1.5569401634577569,1.655488570040525,1.6621502345529857
2015-01-19,1.782042261856148,1.766701667866799,1.6869162469640924,1.778731178149105,1.7357965516501694,1.5810977874106298,1.6274604773625407,1.6818234893012736,1.705381379423598,1.555541517976206,1.5686743251021993,1.6682640357217586,1.6746773309612875
2015-01-20,1.8142965550412966,1.795496514517387,1.717448795138173,1.8093174734239843,1.7672138149132637,1.6093285633857772,1.6569168985191398,1.712057307424004,1.7362481395346228,1.5846292223852405,1.5970667390627755,1.6989620687224927,1.70498835936927
2015-01-21,1.8048339098903357,1.7918776760157378,1.7084912691658172,1.8027846883702074,1.7579967345027134,1.6049468920017107,1.6482750827080745,1.7052719721467786,1.7271925637012342,1.5786919338879186,1.5887370777446403,1.6913559895025436,1.696095822045975
2015-01-22,1.8048399067022194,1.7900004890124837,1.708496945865867,1.801838943109391,1.7580025756915625,1.6047287335497376,1.6482805593314631,1.7051581995608331,1.7271983025389381,1.5784661363109433,1.5887423565447203,1.6912370271714978,1.6961014575604263
2015-01-23,1.8217652157152449,1.8066124124438177,1.724518776195088,1.818648056710175,1.7744886566612823,1.6180052910620264,1.6637376963901298,1.7202016374218405,1.743395509221197,1.5905508742945138,1.6036411601597926,1.7056315721761086,1.7120070462943913
2015-01-26,1.8179479664657063,1.8081674867179383,1.7209052929934883,1.8175364530403768,1.77077046870022,1.6190146952950712,1.660251571274671,1.7189484990203865,1.7397424725171173,1.5911965114248272,1.6002809587670213,1.7042028868225874,1.7084197796387888
2015-01-27,1.8492690555343192,1.8387693290241582,1.7505544518004288,1.8485721090702445,1.8012787453909187,1.6466254882330589,1.6888557383352354,1.748412750364679,1.7697161736038944,1.6189284169633813,1.6278519032433865,1.733735470758488,1.7378538278468214
2015-01-28,1.8556479225982896,1.8488455377467445,1.7565928127965524,1.85683550492363,1.8074920747210221,1.6544026302250563,1.6946812758430545,1.7555645530740784,1.7758206310264604,1.6251981369960935,1.6334670141757546,1.7400853895460484,1.7438483793217792
2015-01-29,1.8365307882692288,1.8303839143977434,1.7384961575233506,1.8380020119743463,1.7888710484097532,1.6374549715454285,1.6772224415455048,1.737529912949793,1.7575258881853102,1.6090912146739387,1.6166388174301332,1.7225017844755979,1.7258830189153018
2015-01-30,1.840062220083631,1.83315361469452,1.7418390803205666,1.8411572689763922,1.792310836172947,1.6394124531920127,1.6804475422232261,1.7402344004148003,1.7609054029072073,1.6129939786400678,1.6197474229535127,1.7262500006925678,1.7292016881365666
2015-02-02,1.8315557608971131,1.8288595372538696,1.7337866987844925,1.834757559517632,1.7840251277816481,1.6328747579618823,1.6726789688146833,1.7327562399503678,1.7527648793000936,1.6077530476855584,1.6122594612990446,1.7194697680412945,1.7212077282449696
2015-02-03,1.8164135988834813,1.8049218695906768,1.7194528304685122,1.8151658102774846,1.7692759194321146,1.6118974058237727,1.658850301141371,1.7144633064269297,1.7382741112105837,1.5869569787193403,1.5989303044738967,1.701241460772455,1.7069778550209982
2015-02-04,1.8495348161274494,1.8344795872826476,1.7508060260037746,1.8465818892694843,1.8015376092411168,1.6365271518761448,1.689098445745165,1.74319874971067,1.7699705015604252,1.61219601506444,1.628085843721674,1.7302850084323151,1.7381035768288209
2015-02-05,1.8388628865618326,1.8215368715555829,1.7407037676252644,1.8347443687068812,1.7911426265092503,1.6254817328706772,1.6793522438974333,1.732290093928199,1.7597576629800615,1.6010396094028136,1.6186916883375895,1.7193097782942874,1.7280746123627713
2015-02-06,1.8513187929550663,1.8313822363160288,1.7524947735487288,1.8459217670758892,1.8032752901546862,1.6336050141321778,1.6907276729759788,1.7424921804957412,1.7716777342833867,1.60867860008006,1.629656220982618,1.729241496227367,1.739780072171338
2015-02-09,1.8591515046271956,1.8345144895983525,1.7599093724391826,1.8514161465703047,1.8109047354274324,1.6398845561940278,1.6978809425419257,1.7495291045486663,1.7791734940203807,1.6151693963771554,1.636551104431229,1.736389090923158,1.7471408766584369
2015-02-10,1.863828455069016,1.8392538192658956,1.76433666569447,1.8561360166896483,1.8154603145081971,1.6438714434112573,1.7021521947796352,1.7538568162807795,1.7836492488140183,1.6196892409255172,1.6406680730547551,1.7410014139093726,1.7515360490124237
2015-02-12,1.8876212775135064,1.8692031541413325,1.7868594192799752,1.8830761847249553,1.8386356903324237,1.6694702897482332,1.7238811284879638,1.778693852371389,1.806418538425872,1.644317955897986,1.6616121272386957,1.765339834601778,1.773895395499455
2015-02-13,1.889846227126904,1.868099551843526,1.788965600335192,1.8836370235902749,1.8408029003639683,1.6676859000829798,1.7259130766843866,1.7787995474161435,1.8085477739227294,1.6405879148463822,1.6635706786198217,1.7643896153238425,1.775986295788322
2015-02-16,1.9047361814266255,1.8786447494366685,1.8030607238697989,1.89638461831658,1.8553064460322761,1.6742659673006905,1.7395114141936725,1.7893342025443735,1.822797183909653,1.6472674359898114,1.6766778251291246,1.774950809078682,1.7899791563722343
2015-02-17,1.9087902607458425,1.8831757260192683,1.8068983950723578,1.900687995935608,1.8592553180949865,1.6778732045084923,1.7432138257499765,1.7931658420384002,1.8266768625961156,1.6511730475791253,1.6802465003935145,1.7789422986222758,1.7937889844998456
2015-02-18,1.9299639616787343,1.9091608466099075,1.826941836732855,1.9243278145479012,1.8798795411292393,1.700072005809551,1.7625508314795058,1.8149599475755631,1.8469397015182558,1.6709735169486317,1.6988850263879676,1.7994694288178485,1.813687006967581
2015-02-19,1.944742507672236,1.9242977888815431,1.840931498974073,1.9393228842080574,1.8942745696439975,1.713520365046423,1.7760474247041,1.8290861130328213,1.8610824958232695,1.6839113106574872,1.71189410375867,1.8133248955645578,1.8275751714009583
2015-02-20,1.950496877330659,1.931478605752218,1.8463786984460542,1.9458070861369154,1.8998796078767088,1.7179594263241185,1.7813026363181406,1.8341633913584952,1.866589320816058,1.6885392921079776,1.7169594897674805,1.818500786130943,1.832982850347301
2015-02-23,1.9512125229688742,1.9383448321530679,1.8470561426795689,1.9496097193741502,1.900576681822488,1.722453956241385,1.781956203866409,1.836886640296376,1.8672741804132746,1.6921766782395242,1.7175894495403594,1.8207817784289408,1.8336553795869115
2015-02-24,1.9575093902583807,1.9440969465495181,1.85301688107675,1.955648989296475,1.9067101393511212,1.7274583687323315,1.787706854602489,1.8425205020958106,1.8733001655731556,1.6967278547934832,1.7231323787160886,1.8261712472662317,1.839572871630464
2015-02-25,1.9583274104941684,1.9400812558493559,1.8537912351174102,1.9540443938207372,1.9075069311752282,1.7259889930460461,1.7884539163483988,1.842127820962867,1.8740829957607241,1.6952938475840644,1.7238524555452193,1.8257884016384969,1.8403416075771157
2015-02-26,1.977943190539283,1.9581472139328264,1.8723599182307453,1.972931539469146,1.92661366286675,1.7414132246903327,1.806368141751117,1.8595905034822264,1.8928549332999405,1.7093830783822763,1.7411195940313589,1.8425301960056724,1.8587755711669915
2015-02-27,1.9778639257256552,1.960363353025602,1.8722848845995104,1.974003480820246,1.9265364550512525,1.743575613699355,1.8062957526982948,1.8607003391653734,1.8927790783440297,1.7096246147122527,1.7410498197725304,1.8426221488803602,1.8587010819198133
2015-03-02,1.9780012739968775,1.9595842368908285,1.8724149011738513,1.9736793256667706,1.9266702390027703,1.7443447635104368,1.8064211868071445,1.861170536646289,1.8929105180911403,1.7106121790823654,1.7411707230256548,1.8432216337294336,1.858830155197808
2015-03-03,1.9807215622031036,1.9694542017192047,1.8749899794813252,1.9800069770817332,1.92931993311437,1.7529520948253108,1.8089055058591836,1.867042243202275,1.8955137834304996,1.7168377031771356,1.7435653049933912,1.847843167006754,1.8613865507952407
2015-03-04,1.970499641795207,1.9609070690309152,1.8653137086204457,1.9706028786967094,1.9193632813698775,1.7445862523781415,1.7995702774963784,1.8577700938465296,1.8857315952643112,1.7087175425489127,1.7345672781562478,1.8387056397178263,1.8517804832218687
2015-03-05,1.9804800126062319,1.976682527716466,1.8747613238831207,1.98352662548021,1.9290846519617977,1.7558377933509721,1.8086849092826345,1.8684680846445794,1.895282624948162,1.7192529907460417,1.7433526766742085,1.8490318840259472,1.8611595541393016
2015-03-06,2.0010100651169536,1.999673751948044,1.8941954752905568,2.005347521449236,1.9490819298693316,1.7774565111900011,1.8274340993408857,1.889660111736955,1.9149295042729575,1.7401788994205103,1.7614246197228682,1.8698715181586953,1.880452706877071
2015-03-09,1.987491296989119,1.9816794349470597,1.8813983435491182,1.9895410325522491,1.9359139867732955,1.7646009965520717,1.8150880055912555,1.876441720970578,1.9019922940106482,1.7290253745549762,1.7495244841744242,1.8575636316750161,1.867748420895309
2015-03-10,1.976724195346405,1.9752823690482224,1.8712059934109742,1.9809477051623205,1.9254263017712443,1.7581630145510683,1.8052548872896665,1.867941570075667,1.891688377518387,1.7221123853426528,1.7400465518805521,1.8488224645645082,1.8576300183034264
2015-03-11,1.9772200485365334,1.979818196642005,1.8716753777911546,1.9834793167044487,1.9259092870943046,1.7596240892476875,1.8057077281042653,1.8689543172428094,1.892162899820957,1.7224377249766345,1.7404830354505683,1.8492287778599985,1.8580959972057045
