0,monthly_current_top3_none_10bp,monthly_current_top3_ma200_10bp,monthly_current_top3_ma200_r6_10bp,monthly_current_top3_ma200_r12_10bp,monthly_medium_3_6_12_top3_none_10bp,monthly_medium_3_6_12_top3_ma200_10bp,monthly_medium_3_6_12_top3_ma200_r6_10bp,monthly_medium_3_6_12_top3_ma200_r12_10bp,monthly_classic_6_12minus1_top3_none_10bp,monthly_classic_6_12minus1_top3_ma200_10bp,monthly_classic_6_12minus1_top3_ma200_r6_10bp,monthly_classic_6_12minus1_top3_ma200_r12_10bp,monthly_long_6_12_top3_none_10bp,monthly_long_6_12_top3_ma200_10bp,monthly_long_6_12_top3_ma200_r6_10bp,monthly_long_6_12_top3_ma200_r12_10bp,bimonthly_current_top3_none_10bp,bimonthly_current_top3_ma200_10bp,bimonthly_current_top3_ma200_r6_10bp,bimonthly_current_top3_ma200_r12_10bp,bimonthly_medium_3_6_12_top3_none_10bp,bimonthly_medium_3_6_12_top3_ma200_10bp,bimonthly_medium_3_6_12_top3_ma200_r6_10bp,bimonthly_medium_3_6_12_top3_ma200_r12_10bp,bimonthly_classic_6_12minus1_top3_none_10bp,bimonthly_classic_6_12minus1_top3_ma200_10bp,bimonthly_classic_6_12minus1_top3_ma200_r6_10bp,bimonthly_classic_6_12minus1_top3_ma200_r12_10bp,bimonthly_long_6_12_top3_none_10bp,bimonthly_long_6_12_top3_ma200_10bp,bimonthly_long_6_12_top3_ma200_r6_10bp,bimonthly_long_6_12_top3_ma200_r12_10bp,benchmark_monthly_equal_weight_10bp,benchmark_bimonthly_equal_weight_10bp,benchmark_buyhold_equal_weight_10bp
2011-03-17,0.7775541909866158,0.746416262791511,0.7479078848718644,0.8010503377775446,0.8637123651301628,0.8379347076338352,0.8022805824316385,0.893677588245757,0.8712295079189585,0.8253267559761714,0.7914776167313128,0.9501869882425705,0.8133207334056445,0.8427858890037929,0.8082206980610245,0.8938514105104317,0.83050442298281,0.8583493958102708,0.837897110434307,1.020850244314329,0.846390144758727,0.8833894051746007,0.8833894051746007,1.0028395145134459,0.881690599050875,0.8933295342644691,0.8933295342644691,1.0065566123257998,0.8733160350318785,0.8852190779902988,0.8852190779902988,0.9818316580437805,0.9946251915275865,0.9082348615053277,0.9911013191432878
2011-03-18,0.806424794168354,0.7741307140558096,0.7756777200948353,0.8307933533752458,0.8972990246131001,0.8705189669665019,0.833478381397783,0.9284294872062627,0.9051084819794389,0.8574207375309585,0.8222553273149921,0.9871363340058577,0.8449478440342986,0.8755587932874188,0.8396494867049692,0.9286100687920377,0.8524933068670741,0.8810755182417597,0.8600817271063387,1.046060759631299,0.8781037906432079,0.9164893874313597,0.9164893874313597,1.0404152087003273,0.9160214473178029,0.9281135738427672,0.9281135738427672,1.0457494338972546,0.907320798516971,0.9196873164882361,0.9196873164882361,1.020061751131143,1.021311023414373,0.9325817054234514,1.0178634574572407
2011-03-22,0.8462580489421208,0.8123688066642885,0.8139922268787396,0.8718302901716601,0.9387313077598295,0.9107146958535429,0.871963781857948,0.9712992021402436,0.9469013624743756,0.897011662962509,0.8602225094981121,1.0327168049225515,0.8839628405493595,0.9159872333503453,0.8784198345186944,0.9714881219802545,0.8927550500474832,0.9226871484472352,0.9007018578827057,1.0834267391776178,0.9214503590541183,0.9617308160113083,0.9617308160113083,1.0917740907598683,0.9582987061631413,0.9709489222007293,0.9709489222007293,1.0940140456415488,0.9491964951690308,0.9621337666775821,0.9621337666775821,1.067140795859927,1.0678955886425336,0.975248416661633,1.0635622041281825
2011-03-23,0.8289886110639658,0.7957909405413285,0.7973812319074589,0.8540390041032626,0.9179876824789492,0.8905901679589112,0.852695552706707,0.9498359074591525,0.9259771993206004,0.8771899379861922,0.8412137332405158,1.0098963340961304,0.8644294620682087,0.8957461955010451,0.8590089426735802,0.9500206526409445,0.8775056035144746,0.9069264217661686,0.8853166692766784,1.0711263460677423,0.914116644407791,0.9540765139624746,0.9540765139624746,1.0830847896366853,0.9370221117837982,0.9493914618307385,0.9493914618307385,1.0697242360605508,0.9281219923192195,0.9407720244978077,0.9407720244978077,1.043447638691774,1.0588432396529526,0.9669177571946931,1.0544798547650618
2011-03-24,0.8319748120836324,0.7986575561816037,0.8002535761302934,0.8571154422000599,0.9297679417329187,0.9020188431664706,0.8636379377379159,0.9620248653854531,0.9378599856362123,0.8884466520812504,0.8520087755430579,1.0228560293756568,0.8755224248217327,0.9072410364560608,0.8700323455354209,0.962211981346482,0.8846940631473593,0.9143558945202479,0.8925691165703787,1.0867910909326115,0.9327179111918822,0.9734909200748906,0.9734909200748906,1.1051243720522044,0.9490362472544819,0.9615641923284545,0.9615641923284545,1.0834398268952634,0.9400220138969566,0.952834239900419,0.952834239900419,1.056826321147776,1.0536427125859777,0.9620635767972626,1.050093185876558
2011-03-25,0.8285376480351748,0.7953580367739651,0.7969474630345904,0.8535744138654043,0.9328047114604375,0.9049649799320318,0.866458716372175,0.9651669913474193,0.9409231852639851,0.8913484599157163,0.8547915714870944,1.02619683957807,0.8783820200778426,0.9102042297340928,0.8728740093208595,0.9653547184588875,0.8945582013965695,0.924550755465105,0.9025210598800277,1.0959041057633363,0.9419647779756034,0.9831420061589905,0.9831420061589905,1.1160804582656147,0.9520074134058061,0.9645745799599457,0.9645745799599457,1.0868317729352386,0.9429649590134052,0.9558172965008438,0.9558172965008438,1.0601349477701063,1.0572724692631725,0.9653022325962806,1.0540503754922534
2011-03-28,0.8248603491390529,0.7918279989566294,0.793410370866197,0.8497859942838576,0.9300434789378157,0.9022861569118201,0.8638938772823185,0.9623099619461666,0.9381379209224574,0.8887099437008328,0.8522612687792984,1.02315915328292,0.8757818863399589,0.9075098978010616,0.8702901800658437,0.9624971333591062,0.9014022019222457,0.9316242201614645,0.9094259818835481,1.099678559904103,0.9458400815121194,0.9871867154543353,0.9871867154543353,1.1206720848827463,0.9491230711740909,0.961652162384788,0.961652162384788,1.0835389469159198,0.9401080131367131,0.952921411284742,0.952921411284742,1.056923006394323,1.0566759841814655,0.9647605983703034,1.0532304227598333
2011-03-29,0.8233159166018985,0.7903454147510789,0.7919248238965064,0.8481948920559957,0.9306593916870082,0.9028836876295201,0.8644659830655612,0.9629472428772844,0.9387591941414869,0.8892984836960647,0.8528256709744341,1.0238367310319514,0.8763618648479795,0.9081108878931726,0.870866521741839,0.9631345382427727,0.9019255183051703,0.9321650821829907,0.9099539565372177,1.0997512254068669,0.9474325351751179,0.9888487819408555,0.9888487819408555,1.122558892601593,0.9497222182584089,0.9622592186314645,0.9622592186314645,1.0842229458835,0.9407014693407838,0.953522956123863,0.953522956123863,1.0575902036808102,1.0572104242988771,0.9652035650548764,1.0543549858789087
2011-03-30,0.8329549515540514,0.799598444995535,0.8011963451960357,0.8581251995429559,0.9458816284931736,0.9176516139238079,0.8786055340362391,0.9786975926764211,0.9541139145524454,0.9038442049675672,0.8667748283502785,1.04058301362452,0.890695989613461,0.9229643123632241,0.8851107624801028,0.9788879515197313,0.9184320247686804,0.9492250152282665,0.9266073947205644,1.110509001943597,0.9623786848757332,1.0044482904836218,1.0044482904836218,1.1402677347973902,0.9652092372965111,0.9779506771990685,0.9779506771990685,1.1019032539584621,0.9560413879872774,0.96907195338944,0.96907195338944,1.0748362144658907,1.0744809744971417,0.9809184006714299,1.072522285529253
2011-03-31,0.8353001717568608,0.8018497485310262,0.8034521476877132,0.8605412876528269,0.9474001960463312,0.9191248595435874,0.8800160930489325,0.9802688446849409,0.9556456986457296,0.9052952834550094,0.8681663937328553,1.0422536197059327,0.8921259592722536,0.9244460872653436,0.8865317653248183,0.9804595091402369,0.9218905555421629,0.9527995028741577,0.9300967114072127,1.1133221332444743,0.9650314833014974,1.007217053846352,1.007217053846352,1.1434108846814826,0.9667142049858364,0.9794755115189935,0.9794755115189935,1.1036213568628797,0.9575320610382405,0.9705829438795096,0.9705829438795096,1.076512114065255,1.0770235026318,0.9832883947682237,1.0750036824148121
2011-04-01,0.8413388799866977,0.8076466307049669,0.8092606142253379,0.8667624736786046,0.9556184717598837,0.927097859277419,0.8876498416118108,0.9887722413199068,0.9644897937066277,0.9134529035913959,0.8759894452660748,1.051645372066429,0.899864755543474,0.9324652462851184,0.8942220344493831,0.9889645597046287,0.9224668954895617,0.9533951662227698,0.9306781816115722,1.1188277732442133,0.970269019665029,1.0126835448746467,1.0126835448746467,1.1496165434507584,0.9758041970666304,0.9884395560007657,0.9884395560007657,1.1137215694946487,0.9659730758173833,0.9791390072292712,0.9791390072292712,1.0860019839448058,1.0708279369891343,0.9776502381977237,1.0691274378367406
2011-04-04,0.8435031636218988,0.809724243457022,0.8113423788336828,0.8689921576763521,0.958076731409026,0.9294827517063721,0.8899332568582567,0.9913157866519182,0.9577623650881987,0.9144431848854537,0.8769391121378188,1.0527854688747542,0.9021795927757054,0.9348639459303323,0.8965223561882593,0.9915085997618248,0.9248398750979147,0.9558477065786469,0.9330722841617035,1.1217058770592652,0.9727649667928224,1.0152886003118142,1.0152886003118142,1.152573849158283,0.9689978491672911,0.9895111308994452,0.9895111308994452,1.1149289635843966,0.9684579719392286,0.9816577717608318,0.9816577717608318,1.088795645782572,1.067326094918262,0.9744531076257055,1.0661850314988566
2011-04-05,0.8289194325560694,0.7957245323553424,0.7973146910127932,0.853967735157947,0.941512082935981,0.913412478273125,0.8745467736246548,0.9741764521984874,0.9425228827963973,0.9029933085194369,0.8659588297315802,1.039603388612365,0.886581376762353,0.9187006344472476,0.8810219508536634,0.9743659316699891,0.9088498745868684,0.9393215967857957,0.9169399495789098,1.1023121657473234,0.9559463663680751,0.9977347883763951,0.9977347883763951,1.1326464466605175,0.9535795929260171,0.9771213178428634,0.9771213178428634,1.1009687755695101,0.9517138372158035,0.9646854193625678,0.9646854193625678,1.0699709352556335,1.0520843698280864,0.9605376356341436,1.0510910590010212
2011-04-06,0.8185027828293768,0.7857250276906701,0.7872952035547469,0.8432363149189412,0.9296805330938562,0.9019340432546314,0.8635567460626686,0.961934424232932,0.9320648634842568,0.8954327653469099,0.8587083672352951,1.0308990424917979,0.8754401158710932,0.9071557455993439,0.8699505527139543,0.9621215226029568,0.8974287757129684,0.9275175737768728,0.9054171864489374,1.0884599151315375,0.9439334275167625,0.9851967136221279,0.9851967136221279,1.1184129990712097,0.9429988908756908,0.9689401188919429,0.9689401188919429,1.0917506320010428,0.9397540866140428,0.9525626608467482,0.9525626608467482,1.0565251020267863,1.04248957476828,0.9517777281348557,1.041780471534755
2011-04-07,0.8132494832239188,0.7806821016743436,0.782242199864379,0.8378242710097454,0.9237136744830382,0.8961452666579287,0.8580142819335914,0.955760554287333,0.9274677220855428,0.892460325311898,0.8558578359302663,1.0274769144386986,0.8698213821150389,0.9013334551680608,0.8643670519718525,0.9559464518260179,0.8916689147420834,0.9215645974320225,0.8996060544062273,1.0814739815920673,0.9378750912393815,0.9788735420758088,0.9788735420758088,1.1112348211956866,0.938347820537109,0.9657236670126019,0.9657236670126019,1.0881265036327314,0.9337225741060807,0.946448940581678,0.946448940581678,1.0497441319212872,1.0445069197792005,0.9536195346121866,1.04250896828705
2011-04-08,0.8223817614810421,0.7894486687978581,0.7910262859056104,0.84723250861858,0.9340863958671923,0.906208412227332,0.867649240618276,0.9664931418991116,0.9428083719700222,0.8994091576099278,0.8625216756597867,1.0354770065055772,0.8795889270804294,0.9114548608189057,0.8740733482532889,0.9666811269497909,0.9016817937055858,0.9319131860376987,0.9097080624370993,1.0936182516241684,0.948406836392996,0.9898656739482258,0.9898656739482258,1.1237132866672344,0.9538684311653206,0.9732429388703886,0.9732429388703886,1.0965988226572694,0.9442076891139515,0.9570769646503656,0.9570769646503656,1.0615320957740084,1.0595277471004918,0.9673333301729167,1.0571632367425028
2011-04-11,0.8274202118520466,0.7942853494302572,0.7958726320557461,0.8524232109752188,0.9398092221362618,0.9117604396732854,0.8729650292739266,0.9724145131617781,0.9462493300685372,0.903725946703837,0.8666614202145817,1.0404468645627882,0.8849778660909426,0.9170390314519904,0.8794284952082271,0.9726036499322458,0.9072060881158147,0.9376226977971517,0.9152815310369349,1.1003184747367405,0.954217399078727,0.9959302406807944,0.9959302406807944,1.1305978917147914,0.9573497550490678,0.9779140993413408,0.9779140993413408,1.101862039957191,0.9499925250676987,0.962940646231701,0.962940646231701,1.068035738038829,1.062231675196094,0.9698019769605302,1.0591908258703833
2011-04-12,0.8068869306039745,0.7745743437798526,0.7761222363589027,0.8312694546581462,0.9164868923197571,0.8891341691634407,0.8513015066658782,0.9482830496049897,0.9224752235719992,0.8855209128086858,0.8492030296613703,1.0194876672479891,0.8630162326156254,0.8942817672728669,0.8576045750633947,0.9484674927524992,0.8846928385113004,0.914354628824856,0.8925678810332921,1.0730129431814404,0.9305375155728225,0.9712152102253678,0.9712152102253678,1.1025409453693615,0.9332967551602092,0.958214588234032,0.958214588234032,1.0796656696323554,0.926417486143862,0.939044286400197,0.939044286400197,1.0415313357073268,1.043998936533219,0.9531557533413779,1.040706267243853
2011-04-13,0.8094598997254124,0.7770442758028087,0.7785971042404756,0.833920173807642,0.9194093494630103,0.891969405025249,0.8540161032302882,0.9513068970766425,0.9287373858873962,0.8877400812373617,0.8513311833003206,1.022042564384642,0.8657681846346741,0.8971334175918722,0.8603392706029424,0.9514919283691637,0.8875139120336376,0.9172702866906354,0.895414066179663,1.0764345244030402,0.9335047767876202,0.9743121828635417,0.9743121828635417,1.106056684316122,0.9396323787302555,0.960615931365908,0.960615931365908,1.082371376446183,0.9293716095718174,0.9420386736692556,0.9420386736692556,1.0448525296245204,1.0489731049943014,0.9576970963646897,1.0459388331566601
2011-04-14,0.8122759713297972,0.7797475750288486,0.7813058056810925,0.8368213415153691,0.9226079298531038,0.8950725231838184,0.8569871836986475,0.9546164474828105,0.9275973962331752,0.8879088711122144,0.8514930505933769,1.022236889773551,0.8687801500224055,0.9002545010988898,0.8633323490629179,0.9548021224901951,0.8906015297488848,0.9204614253854264,0.898529168146778,1.0801793877362074,0.9367523944835197,0.9777017675395695,0.9777017675395695,1.1099046017022696,0.9384790158886165,0.9607985774424608,0.9607985774424608,1.0825771724139845,0.932604848180085,0.9453159803771632,0.9453159803771632,1.048487520734572,1.0498471310105502,0.9584950693288422,1.047121378254904
2011-04-15,0.80604574138126,0.7737668408132459,0.7753131196958708,0.8304028463640858,0.9155314438333111,0.8882072362162337,0.8504140147193275,0.9472944532463726,0.9194440731543845,0.8839581592779036,0.8477043693657652,1.0176884912731072,0.8621165279279306,0.8933494678934023,0.8567105120930674,0.9474787041097071,0.8837705357041259,0.9134014032484656,0.8916373684006181,1.0718943144251634,0.9295674191445092,0.9702027068165363,0.9702027068165363,1.1013915333195816,0.9302300464000455,0.9565235460357622,0.9565235460357622,1.077760292455061,0.9254516848952344,0.938065321562112,0.938065321562112,1.0404455269013013,1.043314692490825,0.9525310485424794,1.0406089805151255
2011-04-18,0.8043560188807786,0.7721447849249435,0.7736878223262407,0.8286620637981229,0.913612205257728,0.8863452776758249,0.8486312825223513,0.9453086295268792,0.9205705041838983,0.8838102702971009,0.8475625457580621,1.017518228787073,0.8603092636245668,0.8914767296365066,0.8549145804798044,0.9454924941431144,0.881917877867509,0.9114866299002492,0.8897682192366082,1.0696472906543801,0.9276187568004204,0.9681688602746186,0.9681688602746186,1.099082674206325,0.9313696915611221,0.9563635166374788,0.9563635166374788,1.0775799797677152,0.9235116504098513,0.936098844972274,0.936098844972274,1.0382644295676466,1.038666844661153,0.9482876314809467,1.0366025571208048
2011-04-19,0.7926560084728582,0.7609133130294341,0.762433905700747,0.8166085022613081,0.9003229750419933,0.8734526670278088,0.8362872525096039,0.9315583491229965,0.9063501320062213,0.8746891527066081,0.838815512707,1.0070172154733026,0.8477953679090309,0.8785094778595146,0.8424791548042253,0.9317395392793245,0.8690896673391182,0.8982283179013507,0.8768258191285186,1.0540884036196638,0.914125789937005,0.9540860592810992,0.9540860592810992,1.0830956256537798,0.9169825005868155,0.9464936334875858,0.9464936334875858,1.0664591158912202,0.9100784247386295,0.9224825283513609,0.9224825283513609,1.023162031690376,1.0284066361628688,0.9389202112486076,1.026157373462995
2011-04-20,0.801429211142482,0.7693351841032224,0.7708726068591379,0.8256468137299604,0.9102878473746712,0.8831201358771549,0.8455433705202716,0.9418689379636487,0.9211712358417123,0.8840834745153422,0.8478245450473966,1.0178327649285783,0.857178858989057,0.8882329160395847,0.8518038054610353,0.942052133552278,0.8787088460347189,0.9081700063416189,0.886530622391152,1.0657551683925346,0.924243433321931,0.9646459872610338,0.9646459872610338,1.095083445506115,0.9319774703855646,0.9566591485798747,0.9566591485798747,1.0779130822511995,0.9201512714465812,0.9326926650233907,0.9326926650233907,1.0344865000246004,1.0391706619132919,0.9487476092603335,1.0371742349908355
2011-04-21,0.8083949257376354,0.7760219497538448,0.7775727351972951,0.8328230184163881,0.9181997193854372,0.890795876584165,0.8528925084291232,0.9500553006725175,0.9308780140374261,0.8910694822377144,0.8545240355249952,1.0258756565342297,0.8646291280904356,0.8959530950661669,0.8592073566635785,0.9502400885267741,0.8863462455063315,0.9160634708923261,0.8942360057357861,1.0750183025884408,0.9322766019205494,0.9730303193257978,0.9730303193257978,1.1046014898114862,0.9417981185304981,0.9642186476456397,0.9642186476456397,1.086430727172434,0.9281488725474036,0.9407992710956654,0.9407992710956654,1.043477858976239,1.0439939208504547,0.9531511740964035,1.0428338023466197
2011-04-22,0.8105597544487819,0.7781000857537388,0.7796550240991259,0.8350532639611957,0.920658598148535,0.8931813696495016,0.855176498754872,0.9525994865977275,0.9304319275679804,0.8939021163922335,0.8572404948103103,1.029136828060036,0.8669445483156131,0.8983523988251187,0.8615082577396663,0.9527847693017656,0.8887198227508177,0.9185166289217518,0.8966307112418745,1.0778971312554169,0.9347731776539091,0.9756360308475154,0.9756360308475154,1.1075595403179725,0.9413467990328943,0.9672838167802466,0.9672838167802466,1.0898843981213922,0.9306343944916137,0.9433186699793673,0.9433186699793673,1.0462722243991742,1.0422498666558868,0.9515588781356321,1.0416251932708396
2011-04-25,0.8087968206740044,0.7764077504091775,0.777959306828295,0.8332370578213085,0.9186562039650006,0.8912387372958537,0.8533165254157365,0.9505276223094483,0.9329072252587388,0.8921795217695077,0.8555885489879836,1.0271536293030845,0.8650589799578253,0.8963985196979491,0.8596345130879203,0.9507125020313064,0.886786894076229,0.916518893432254,0.8946805767136361,1.0755527497980397,0.932740084846627,0.9735140630330134,0.9735140630330134,1.1051506443538108,0.9438511343730835,0.9654198119066926,0.9654198119066926,1.0877841357222227,0.9286103033656798,0.9412669910814732,0.9412669910814732,1.043996625799711,1.0410495848915302,0.9504630384472064,1.040312760861609
2011-04-26,0.8050833537704785,0.7728429929681395,0.7743874256532559,0.8294113773068472,0.9144383345051529,0.8871467509409489,0.8493986530967993,0.9461634201067346,0.932494087126108,0.8905953644776454,0.854069362764089,1.0253298114816487,0.8610871939547667,0.89228284299129,0.8556876326948687,0.9463474509816255,0.8827153476785955,0.9123108371068339,0.8905727876794446,1.0706145138439926,0.9284575514017211,0.969044322103298,0.969044322103298,1.1000765141936573,0.9434331497283316,0.9637056088820514,0.9637056088820514,1.0858526621470854,0.9243467311808288,0.9369453076507078,0.9369453076507078,1.0392032749627613,1.034278605073837,0.944281232946117,1.033606844741529
2011-04-27,0.8101160862482145,0.7776741846859729,0.7792282719198981,0.834596188986814,0.9201546662158977,0.8926924776598886,0.8547084091213962,0.9520780714919805,0.9390380909348536,0.8955287516222296,0.8588004168239929,1.031009550129165,0.866470017319432,0.897860676419615,0.8610367023529258,0.9522632527796289,0.8882333728346896,0.9180138694179542,0.8961399312197394,1.0773071331979065,0.9342615199613181,0.9751020064528435,0.9751020064528435,1.1069533062364294,0.9500539210665675,0.9690439848175818,0.9690439848175818,1.0918676626490147,0.9301250022044638,0.9428023348238475,0.9428023348238475,1.0456995365590056,1.0409362239007312,0.9503595415212962,1.0406839197878333
2011-04-28,0.8230671424506655,0.7901066030072866,0.7916855349165018,0.8479386004429024,0.934864872567063,0.906963655144119,0.8683723479458959,0.9672986266967513,0.9482822301256189,0.9030928325122128,0.8660542719452725,1.0397179691736627,0.8803219850590337,0.9122144761770467,0.8748018094947795,0.9674867684160028,0.9024332640944097,0.9326898515633311,0.9104662219964559,1.0945296837263903,0.949197247887475,0.9906906376417126,0.9906906376417126,1.1246498002647733,0.9594065030010537,0.9772290119022331,0.9772290119022331,1.1010901195567055,0.9449946009981903,0.9578746019141772,0.9578746019141772,1.0624167869614414,1.0553456281859932,0.9635151167964271,1.0549252630882642
2011-05-02,0.8298295343233695,0.7965981881953887,0.7981900927477331,0.8546224336880179,0.9425458044014946,0.9144153481276621,0.8755069713628211,0.9749233093278915,0.9615043410985306,0.9059050867526123,0.8687511871582069,1.0433034535521164,0.8875547877431509,0.9197093103669953,0.8819892579320239,0.9751129340647545,0.9098702595852058,0.9403761930318588,0.9179694174757411,1.1035497549563489,0.957019627594964,0.9988549663495078,0.9988549663495078,1.1339180928090282,0.9734615137391589,0.9806219568500448,0.9806219568500448,1.104913111007771,0.9527823464925929,0.9657684921092958,0.9657684921092958,1.071172214280388,1.071189703372824,0.9780033107449398,1.070734557548425
2011-05-06,0.8123882222038722,0.7798553307054218,0.7814137766942739,0.8379635177795014,0.9227354278343441,0.8951962159639009,0.8571056133504364,0.9559194021202849,0.9412954950359173,0.8868648228005998,0.8504918218516142,1.0229666313313528,0.8689002093798913,0.9003789099921787,0.8634516555723063,0.9561053305552244,0.890970620214506,0.9208428906364206,0.8989015440499935,1.0806270446286068,0.9371406111729171,0.9781069548074618,0.9781069548074618,1.110364577564149,0.9562081818810718,0.9618522636239722,0.9618522636239722,1.0837644104405322,0.9329913460089763,0.945707746058786,0.945707746058786,1.048922043620845,1.0616136891480186,0.9692906452167832,1.0603042129657392
2011-05-09,0.812729433980438,0.7801828783182274,0.7817419788711291,0.8388247854562787,0.9231229866221579,0.8955722079870192,0.8574656069114489,0.9569019060899471,0.9416908492512495,0.887237315549129,0.8508490375491798,1.0240180471451605,0.8692651567978839,0.9007570788024396,0.8638143145391943,0.9570880256240786,0.891130898523347,0.9210085427217654,0.899063249067001,1.080821440573065,0.9373091950845492,0.9782829082284,0.9782829082284,1.110564323046942,0.954547539641821,0.962603534663614,0.962603534663614,1.0846109030321187,0.9331591835018284,0.9458778711277358,0.9458778711277358,1.049110736095595,1.057211345505774,0.9652274407206333,1.0561333665553474
2011-05-10,0.8196542935427971,0.7868304250163342,0.788402809882466,0.8446368982520456,0.9309884542352058,0.9032029292442626,0.8647716409483036,0.9635321605949494,0.9497145243017344,0.8947970193715576,0.8580986951196454,1.0311133410588604,0.8766717288766087,0.908431977741387,0.87117444272705,0.9637195697282256,0.8987418530744831,0.9288746757124168,0.9067419520932167,1.0900525006515853,0.9453145483900753,0.9866382090770378,0.9866382090770378,1.120049410594495,0.9630345349648238,0.9692588467559213,0.9692588467559213,1.0921097577510768,0.9411290924639981,0.953956407625581,0.953956407625581,1.0580709619667477,1.0613147036548438,0.9690036917594315,1.0604758833982209
2011-05-11,0.821247132226873,0.7883594768966784,0.7899349173869444,0.8452737528300912,0.9327976492043729,0.9049581284503238,0.8664521564210409,0.9642586619694915,0.9515601097455658,0.8965358833268605,0.8597662430201558,1.0318907985119934,0.8783753698554837,0.9101973385860715,0.8728674007996005,0.9644462124088895,0.9004331776741955,0.9306227066778247,0.908448331921774,1.092103848992628,0.9470935172282225,0.9884949440986902,0.9884949440986902,1.1221572095298082,0.9640304188162394,0.96993042705587,0.96993042705587,1.092866459019414,0.9429001847750373,0.9557516394084906,0.9557516394084906,1.060062124879762,1.0627080768484989,0.9702832497590202,1.0619031722960965
2011-05-12,0.8080823167614535,0.7757218595139339,0.7772720452635534,0.8353169401584266,0.9178446485344598,0.890451402889316,0.8525626920913845,0.952900279159053,0.9363063417170718,0.8821641686517407,0.8459839557054154,1.01973575011022,0.8642947731632781,0.8956066270579717,0.8588750983532614,0.9530856203679084,0.8861326801444626,0.9158427451571542,0.8940205393341069,1.0747592766446044,0.9320519696271757,0.9727958674134555,0.9727958674134555,1.1043353357908783,0.9457796350912887,0.9587006139444283,0.9587006139444283,1.0802132977738146,0.9279252348315125,0.940572585262904,0.940572585262904,1.0432264327106184,1.0497472277766826,0.9585385108099667,1.0489453607001213
2011-05-13,0.7937712583718423,0.7619839016409133,0.7635066337533013,0.8239027902853476,0.9015897100395658,0.8746815960818468,0.8374638906274171,0.9398794171634165,0.9197244484508293,0.8665411279479249,0.831001663016107,1.0058016178986944,0.8489881976968744,0.8797455217372707,0.8436645047949506,0.9400622257858562,0.8706152004132559,0.8998049987187406,0.8783649316477525,1.0559386692288615,0.9157303759525546,0.9557607884761468,0.9557607884761468,1.0849968083067136,0.9279769463648158,0.9458521060047164,0.9458521060047164,1.0657362765524288,0.9116759063209945,0.9241017831419774,0.9241017831419774,1.0249580115279047,1.0359577939118914,0.9461680102481358,1.0360059672164204
2011-05-16,0.7812538170095681,0.7499677336237554,0.7514664528864384,0.8127208996426752,0.887372016706352,0.8608882324721935,0.824257434695197,0.9271235083548298,0.9052207778637291,0.852876136122275,0.8178971137154776,0.9921510224253243,0.8356000082533166,0.8658723021341103,0.8303602677659301,0.9273038359248338,0.8569499253180447,0.8856815572331094,0.8645780158906472,1.0393645359127486,0.9013569679365988,0.9407590585574146,0.9407590585574146,1.0679665751383753,0.9105928063131038,0.9331526526200029,0.9331526526200029,1.0514272021436986,0.8973661377209989,0.9095969765677112,0.9095969765677112,1.0088701541347405,1.0218174162513722,0.9333767897933962,1.022487137474013
2011-05-17,0.7858434837128047,0.754373602575142,0.7558811264308365,0.8178583499378724,0.8925851007384409,0.8659457310338132,0.8290997366725444,0.9329841315328187,0.9105387188104268,0.8578865656635075,0.8227020504310024,0.9984227038417617,0.8405089449543036,0.8709590808324484,0.8352384223293774,0.9331655990069745,0.8619397173120497,0.8908386458948295,0.8696122242316803,1.0454164797742587,0.9066053303548363,0.9462368488926377,0.9462368488926377,1.074185061083762,0.9215033462428102,0.9389660735615135,0.9389660735615135,1.0579774583083832,0.9025912625939949,0.914893318369438,0.914893318369438,1.0147445373038897,1.0210156514124502,0.9327029886815399,1.0227784112487461
2011-05-18,0.7963399931004089,0.7644497688414574,0.7659774286894091,0.8251571108418633,0.9045073576296881,0.8775121659325393,0.840174019719503,0.9413103020778683,0.9227007821320128,0.869345354311143,0.8336908795993133,1.0073328636475651,0.8517356207668914,0.8825924790315204,0.8463946997848409,0.9414933890105842,0.8733921088525178,0.9026750107440833,0.8811665585780962,1.0593066841687946,0.9186511834549553,0.958809276715469,0.958809276715469,1.0884575068933329,0.9355828450128711,0.9472463608495517,0.9472463608495517,1.0673072493900073,0.9145837817140876,0.9270492920289414,0.9270492920289414,1.028227210768568,1.0328023080633617,0.9434574538567359,1.0346188707700388
2011-05-19,0.790182869322143,0.7585392131870836,0.7600550615087319,0.8216767913223588,0.8975139078374761,0.8707274369607525,0.8336779809929337,0.9373400755898607,0.9155666648264498,0.862623769311105,0.8272449670707721,1.003084169451118,0.845150190311487,0.8757684702083463,0.8398505641430355,0.9375223903047561,0.866539242122706,0.8955923825794119,0.8742526914484331,1.050995082244494,0.9114432019909692,0.9512862041733195,0.9512862041733195,1.0799171798624383,0.9325785492872659,0.9431550547837955,0.9431550547837955,1.062697381457088,0.9074077141657234,0.9197754167719422,0.9197754167719422,1.0201594666569103,1.026149768765729,0.9374714907830146,1.0286641025561827
