0,benchmark_offset0_10bp,offset0_core025_10bp,offset0_core050_10bp,offset0_core075_10bp,benchmark_offset3_10bp,offset3_core025_10bp,offset3_core050_10bp,offset3_core075_10bp,benchmark_offset5_10bp,offset5_core025_10bp,offset5_core050_10bp,offset5_core075_10bp,benchmark_offset10_10bp,offset10_core025_10bp,offset10_core050_10bp,offset10_core075_10bp
2010-12-09,1.0811700113113252,1.0092856360661424,1.034666468413917,1.058692911967737,1.0928104301339183,1.0311439882688382,1.0528519273574999,1.073456729347766,1.083093350479905,0.9652392101539093,1.0041622025219121,1.043493629229601,1.0845018197356278,0.9906113859788899,1.0223067354631576,1.0536517166709585
2010-12-10,1.0787633253294207,1.0036578781022845,1.0300489537269026,1.0551503662166744,1.0903664578829206,1.0253864602141147,1.0481442909265257,1.0698546557446267,1.0806379355977362,0.96206930103053,1.0012062535701782,1.0407756513185524,1.082061586587911,0.9850236802226671,1.0176949774956816,1.0500893831072449
2010-12-13,1.090000892030818,1.013797885273081,1.0405633189291323,1.0660314075108674,1.1017044027842866,1.0357308015066236,1.058826454577358,1.0808686506608425,1.091891150122619,0.9682341243194754,1.0089649513759567,1.0502306192761786,1.0933691591998054,0.9950590624415561,1.0281522651238724,1.0609712692067452
2010-12-14,1.097328293348806,1.0239220412348906,1.049823398416424,1.0743582938269647,1.1091022726780735,1.0460619365045618,1.0682381665159102,1.089301820620303,1.0992262664890005,0.9761295381975257,1.0167057790030594,1.057785118932118,1.1007226660096172,1.0049619014933473,1.0372766222449608,1.0692458195807801
2010-12-15,1.0971373812638392,1.027964444379891,1.0525297033863947,1.0756517059940498,1.108918447566868,1.0502104413356403,1.0710075444718163,1.0906256345873506,1.0990404002170584,0.98021588699326,1.019476508942225,1.0591321494839139,1.1005264383675828,1.0089164141247242,1.039936481653803,1.0705216283393515
2010-12-16,1.0989080777059823,1.027309438197329,1.0526444360723533,1.0765760839635172,1.110697497138265,1.049526005564965,1.0711105101495435,1.0915506328034654,1.100792743132148,0.9806233466830822,1.0203022550486296,1.0604061623387169,1.1022702824310802,1.0077054109305263,1.0396534232300112,1.0712267380722338
2010-12-17,1.098092896751485,1.0263057971282914,1.0516982180211412,1.075692739076368,1.109859950166691,1.0484726455138194,1.07012423724244,1.0906363477885779,1.0999407124706528,0.9800523582348518,1.019642671295542,1.0596528779454053,1.101394591586471,1.003965678370384,1.036805910787775,1.0693342294288666
2010-12-20,1.0923977521476511,1.0189476146402379,1.0448504995670915,1.0693998835178216,1.1041073545081692,1.0409577159634211,1.063159213659969,1.0842592072996322,1.0942361235431053,0.9749290500087681,1.0143265023459294,1.054142699197345,1.095737111057627,0.9952494732337112,1.029032184916172,1.0625802523872998
2010-12-21,1.1012764340956902,1.028096582791372,1.0539363737944634,1.078395833821474,1.1130795329702456,1.0503028663055056,1.0724027616345913,1.0933785421343494,1.1031334340879024,0.9827586794835408,1.022506516568624,1.0626789819430127,1.1046549020706482,1.0041546248828526,1.0379609024881586,1.0715135080218647
2010-12-22,1.1019749216718366,1.0320055916576731,1.0568342004804416,1.0802221580332039,1.1137694889510135,1.054292399739724,1.0753435097139301,1.0952183454569107,1.103792395817328,0.9880749961286809,1.0263907135606645,1.0650111787065377,1.1052706102257546,1.0032352398800422,1.0375221243735684,1.071586640218994
2010-12-24,1.0983285656413755,1.0304518262074494,1.0546111077702633,1.0773005373225573,1.110091102432753,1.0527065781805658,1.0730847138965913,1.0922612314326676,1.1001313860069775,0.9860808907853289,1.023877467958391,1.0619453950332274,1.1016101301759231,1.005428982283334,1.0378801396672708,1.0699923896965045
2010-12-27,1.1013473641180367,1.034058838403437,1.0580400791188462,1.0805332868600974,1.1131365012843892,1.056389449189242,1.076570510727575,1.0955344042701058,1.1031564901832551,0.9885299951360571,1.0265112617069088,1.0647713051558654,1.1046271926297577,1.0098657117529104,1.0418802904268898,1.0735192515621403
2010-12-28,1.0995857497650896,1.0322255217867535,1.0562249836162019,1.0787420656961577,1.1113312073320485,1.0539679690376105,1.0743439457502542,1.0935147863242694,1.101361651137211,0.9851721249043672,1.0236300657114001,1.0624108757553228,1.1028288067863738,1.0058190207429598,1.0385315580998993,1.0709201677422413
2010-12-29,1.1063192698355997,1.038813054619894,1.0628753984458184,1.0854414206911955,1.1181171264034908,1.0605789567908643,1.081023166289534,1.1002525543225665,1.1080859777954906,0.9922116695947485,1.0305890598900136,1.0692652024238305,1.1095705620527254,1.0121359422102523,1.0449959440949148,1.0775264621271035
2010-12-30,1.0946118984209552,1.027610573476656,1.0514843741230047,1.0738815110288897,1.1063557401359534,1.049376982179051,1.069620825938977,1.0886632349602967,1.0964281233835598,0.9808318433317488,1.0190951131004613,1.0576779527830158,1.0978816878464444,1.0014326634885689,1.0339592483307503,1.0661606885169455
2011-01-04,1.110397411554871,1.04612921699609,1.069184467676407,1.0906708523726765,1.1222318824569202,1.0733213314144903,1.0910082481390053,1.1073585782547766,1.112169927944029,1.0012158599556251,1.0380889002678066,1.0751256425619198,1.113642063645255,1.0242908709350125,1.05463620459801,1.0844713926660303
2011-01-05,1.1104588883528896,1.0521238041701881,1.0732886657882792,1.0927943828358657,1.122322552760069,1.0795072529940484,1.0952411401692845,1.1095573989760141,1.1122550857740123,1.0075734304289925,1.0425161565314591,1.0774626747238845,1.1137364270227565,1.0301936112385366,1.0587257916460524,1.0866241375797254
2011-01-06,1.1234397448058733,1.0659848644491072,1.086899380326519,1.1061116246341696,1.1354601207319486,1.0937277067038476,1.1091381632536188,1.1230933772041574,1.1252963105867309,1.0179116964604655,1.0537182758312573,1.0895662620599633,1.1267671038865585,1.0437244824987428,1.0721291721216286,1.099861197108833
2011-01-07,1.1248272182674945,1.0656542887174183,1.0871194651168956,1.1069052907264931,1.1368516341600214,1.0933586470471373,1.1093357672716562,1.1238785448773898,1.1266840047032864,1.016016385422873,1.0528368062441027,1.0897789040320052,1.1281437772688343,1.043357600346595,1.0723096524865239,1.1006231286758987
2011-01-11,1.1258267028121254,1.069283739847033,1.0899132206763154,1.1088211044258394,1.1378741975116031,1.0971067142715623,1.1122122955807427,1.1258455587592604,1.1276962566273523,1.0173941431245634,1.0541045475157094,1.0909249002106503,1.1291285548892056,1.0469134040866743,1.075064954851375,1.102521139380391
2011-01-12,1.1294162362135398,1.068507644694486,1.0905365232309607,1.110901900768767,1.1414823096340212,1.096299554231051,1.1128264615812649,1.1279332555694124,1.131277823339041,1.0248270407829794,1.060360853722952,1.0958979831087932,1.132797739487111,1.0461664170445582,1.0757047581741614,1.1046336803260461
2011-01-13,1.1402271375114825,1.0791111618229274,1.1012312090830303,1.1216661252849252,1.1524164232226086,1.1072032056072898,1.1237594950465275,1.138876729193225,1.1421139639655142,1.0404224266149844,1.0745179761141082,1.1084697333074092,1.143703804378975,1.0566227724453887,1.0863255060889094,1.1154047826163167
2011-01-14,1.1314190087553893,1.0704865741844372,1.0925276977016396,1.1129010917040643,1.1435107443455566,1.098347937370468,1.114872092256084,1.1299722800845515,1.1332828006879998,1.0300511257704799,1.0645990719816658,1.0990635729527964,1.134834880660919,1.0481594761902606,1.0777160615140298,1.1066597570092955
2011-01-15,1.1314081233644426,1.070476333111549,1.0925172260621534,1.1128904046607482,1.1434997448033044,1.0983374332638345,1.1148614096515916,1.1299614318699018,1.1332719031101188,1.0300412208353054,1.0645888348437922,1.0990530044153088,1.134823971381971,1.048149460834338,1.077705743076159,1.106649140090697
2011-01-17,1.1290480690864284,1.0650265887946366,1.0880465066968104,1.109451059491939,1.1411048785040099,1.0927289898523294,1.1102784432236246,1.1264508225257184,1.130900149951045,1.0247870583165635,1.0602160118784612,1.0956405874666995,1.1324427929542649,1.0427734278881626,1.0732594574718577,1.1032014241747725
2011-01-18,1.1338992377039023,1.0756830770208567,1.0968644401266954,1.1163311220639174,1.1460379757476342,1.1036987671594922,1.1193226492808628,1.1334806248941964,1.1357835304427923,1.0377441708692363,1.0707001506661962,1.10343449605604,1.1373503190793133,1.0532549431152314,1.082010254434814,1.1100936799723953
2011-01-19,1.1412118953064072,1.0874940527410302,1.1072590373032194,1.1252242387956837,1.1534509604281498,1.115820050347005,1.1299484843410432,1.1425354186727614,1.1431339167443464,1.0510978959880748,1.0822241689935799,1.1129583633948377,1.1446081522595775,1.0648242547471485,1.0922352638648136,1.118880828516148
2011-01-20,1.1308554088169658,1.07657416250062,1.0964946374174462,1.114647627767583,1.1429651662806524,1.104620164284479,1.118958609253507,1.131783583171157,1.1327315072183366,1.0393528897361912,1.070866912505289,1.102047933939512,1.1342799796451255,1.054134530875048,1.0816390069463324,1.108404859067138
2011-01-21,1.1114389117048162,1.0465170212152608,1.0697829830578762,1.0914876227471157,1.1232794262746066,1.0737276637391546,1.091621933179571,1.1081862711489965,1.1132016622005894,1.0143742673825757,1.047517487643358,1.0805131756170296,1.1149045024619229,1.0247647292958892,1.0553803403851112,1.0854791841623104
2011-01-24,1.1186391378005174,1.053053700143667,1.0765478040177658,1.0984741622252336,1.1305661949702943,1.0804515952024343,1.0985392986503673,1.1152916464704175,1.1204223194670293,1.0223225824895819,1.0552595270104848,1.0880131331413578,1.1221070248854916,1.0311442724328885,1.0620335057640287,1.092407064706686
2011-01-25,1.132280462935803,1.0708827884772725,1.0930741555381396,1.1136028865323682,1.1443777050747683,1.0987599515959219,1.115431447483757,1.1306834793094618,1.1340974197832747,1.0347117784117061,1.0680787645657928,1.101260940912104,1.1357797574720876,1.048613480447283,1.0783334195126852,1.1074410851196108
2011-01-26,1.1241193952515227,1.0608169493103359,1.0835963160297897,1.1047606913337882,1.13612150280765,1.0884116715146102,1.105738747818422,1.1216887290412736,1.125941838868621,1.0255012385647595,1.0591801180130476,1.0927136670354984,1.1276143709457216,1.0387769453668803,1.069007334403821,1.098672162564601
2011-01-27,1.1316543901272154,1.0727184840114117,1.0941239780960554,1.1138308712405827,1.1437368617984691,1.1000639830060195,1.116110542447356,1.1307146694001908,1.133494571783131,1.034972404334685,1.0680688666552205,1.100963141589985,1.1351528510613238,1.0504212639206947,1.0793727108082682,1.1076682768092094
2011-01-28,1.118756475937058,1.063549176623451,1.08373665328368,1.1021984473897475,1.1306758569871018,1.0874339394156123,1.103319183121795,1.1177791549340141,1.1205708584959078,1.0231585754006804,1.0558818716603962,1.0884055753571995,1.1222252499133825,1.0414272880491573,1.069113500689555,1.0960966381913628
2011-01-31,1.1089703603142367,1.0549903342591331,1.0747640419070537,1.0928158535765113,1.1208225034020383,1.077493967401819,1.0933907555157887,1.1078794018375109,1.1107885185308302,1.0137815652712394,1.04635797896435,1.0787461370352593,1.1124798762334975,1.0330948358228393,1.0603164766049422,1.0868280506472936
2011-02-01,1.1145666454445984,1.0662864275534512,1.0842556902639522,1.1004054126727454,1.1264680784227739,1.0881325109818498,1.1024229768288434,1.1152452533035984,1.1163983634105055,1.023807736996816,1.055018734105751,1.0859347563041568,1.118110071659631,1.0447122809582716,1.070058303854809,1.0945730219578893
2011-02-02,1.133025134344257,1.0866136389399272,1.1040210382473208,1.1195472680727272,1.1450456054500682,1.108780342316805,1.1224319225152146,1.1345636379293815,1.1348027933976577,1.043224912561459,1.074158643524679,1.104737797853465,1.1364885044006032,1.0625070467338946,1.0880734265145793,1.1127833697756442
2011-02-03,1.1329411054023963,1.0846121261880721,1.1026369619120728,1.1188034415143717,1.144979047107335,1.106752283000559,1.121038510639863,1.1338249154403273,1.134736301269353,1.0413185271305259,1.0728258618313158,1.104018420671359,1.1364218033183167,1.063707944487317,1.088874730590145,1.1131618693870071
2011-02-04,1.1427225015981897,1.088569829942742,1.1084916911885294,1.1266029673974085,1.1548266677696917,1.1107507428832046,1.126946286383752,1.141685203989453,1.1445274070621754,1.0451184943125889,1.0785145801921592,1.1117049538455759,1.146190890232816,1.0679098066065005,1.0948503672086316,1.1209947213116103
2011-02-07,1.1487253277504696,1.096292227096689,1.1156732413655903,1.1332105045357945,1.160885687180256,1.1186352985497467,1.1342502202211828,1.1483799730633812,1.1505295522185746,1.0525483710504344,1.0855118102937027,1.11822644093134,1.15219018818727,1.075282340587739,1.1018020401075057,1.127488534899648
2011-02-08,1.1521867126999432,1.100269317737273,1.1194917341227126,1.1368568916670998,1.1643294748747695,1.1226364551708055,1.1380767693516605,1.1520205714779612,1.153923679448499,1.0563029615618733,1.089161103882357,1.1217557014249444,1.1555622544365705,1.0763350768178526,1.103592355557961,1.1300525536024608
2011-02-09,1.1503001854037016,1.0871631819896492,1.1099953246700174,1.1311066846747433,1.162446366327643,1.1093009970171683,1.1284442405871102,1.1462104529886064,1.1520574957872265,1.0437682060471227,1.0799492734233156,1.1161006182432924,1.1537289053522206,1.0684705508998824,1.097624815415606,1.1260966337888556
2011-02-10,1.1549559836631436,1.0949547747914203,1.1167869843150566,1.1368514163344619,1.1671615900085883,1.1173160437186738,1.1353993250568062,1.1520642671916637,1.1567145626497886,1.0512715572152844,1.0865748067575265,1.1217774166095789,1.1583985418917608,1.0739310004320213,1.1028453089657004,1.1310534934260703
2011-02-14,1.1697992890752,1.1169914757598136,1.1365389085998212,1.1542018346992216,1.1821048855836351,1.1396704474250063,1.1553804318819538,1.16957212357849,1.1715132480341244,1.0722647698457002,1.105667341455067,1.1388053626796384,1.173191592038737,1.0885491096964528,1.117547866350889,1.145814840632188
2011-02-15,1.1737459837456525,1.1190633395530019,1.139223215822602,1.1575122541417906,1.1861154579968445,1.1418771980788316,1.1581776252324607,1.1729714753776086,1.1755107072877464,1.0743929951896354,1.1083868308522906,1.1421482095101,1.1771602511759713,1.0963155056562017,1.1241254018227156,1.151126304391474
2011-02-16,1.178348040993756,1.1195579804052285,1.1410508345787314,1.160711467171773,1.1906586152063594,1.1421571106007948,1.159844762226338,1.176061666180561,1.1799913235211168,1.0746069766689645,1.1099406815415136,1.1451247143072458,1.1816583767065532,1.0967333672376764,1.1258428662310744,1.1542049856330792
2011-02-17,1.1868980305633325,1.1288243666108733,1.1501050213852557,1.169526668951229,1.1992952290914638,1.1515887381299368,1.1690335667052738,1.184985325627449,1.1885247369616867,1.0834288683732896,1.1186904866646057,1.1537787018396992,1.1902451138253969,1.1058342335318727,1.1347973086792749,1.1629881642548217
2011-02-18,1.1868954410839052,1.1293206218422536,1.1504405938455917,1.1696956760268424,1.19933944055748,1.1522307478059912,1.1694821976449854,1.1852344302739295,1.1885613989253907,1.0840310263229291,1.1191163799954462,1.1540160643832165,1.1902869789512394,1.106369626876861,1.1351766180032963,1.1632028439430029
2011-02-21,1.1895135882730727,1.1370639240263076,1.156538771685984,1.1740826214134246,1.20201961195662,1.1602350079578154,1.1757680206061838,1.1897432941930066,1.1912144970144543,1.091535491208799,1.1251135755095982,1.158395960415029,1.1929321285621755,1.114008236350126,1.1412401941895811,1.1676007788824028
2011-02-22,1.170534282055211,1.1200220072310165,1.1388316451904148,1.1557281050972514,1.1829425472705113,1.1429833228043063,1.157893708075563,1.171259266762985,1.172289493257176,1.0752646052427766,1.1079755769743291,1.140372320732291,1.1740894318179043,1.097401667939848,1.123890388545122,1.1495045225775813
2011-02-23,1.1585546233488915,1.1050189650299456,1.1247764381331367,1.1426821021334979,1.1708178059802263,1.1275398993493968,1.1435039526526918,1.1579768986444137,1.1603238897786476,1.0609137636565642,1.094347585230895,1.1275391746214043,1.1621184795110322,1.0826738744119557,1.110012255117709,1.1365456811003938
2011-02-24,1.1436518006002165,1.0914393032330398,1.1107382534746135,1.128201725389881,1.155753343033417,1.1137405666744007,1.129270120146677,1.1433204365930867,1.1453630179795513,1.0478012752449846,1.080626629665934,1.1132013284504394,1.147194954992835,1.0694071934045621,1.0961930559793784,1.1221733778287604
2011-02-25,1.152089394607596,1.0991138287069644,1.1186768692547242,1.1363953498229693,1.1642867635508558,1.1215667944471912,1.1373396503815318,1.1516262135649415,1.1538035594383964,1.055166394863555,1.0883452399091291,1.1212788461750793,1.1556157039975956,1.0769091952280045,1.1040017135747358,1.1302887448788757
2011-02-28,1.1619561760885702,1.1100177179230941,1.1292681155383821,1.1466405590459505,1.1743087756806099,1.1328387020137618,1.1482231578169957,1.1620927739264912,1.1637062023215785,1.0657612290730816,1.098743123974113,1.1314463180994774,1.1654444427103552,1.0875314992641796,1.1143915255557926,1.140414113490283
2011-03-01,1.1768565343051307,1.1275483219506321,1.1459837400180495,1.1624783229127247,1.1893872092494453,1.1507840141727292,1.1652644882809462,1.1781775671829173,1.1786311811011858,1.0826285791133505,1.1150321645756065,1.147088293764737,1.1803611466372814,1.104712961032314,1.1308846107887667,1.156152137606121
2011-03-02,1.15219822811856,1.1052772871480108,1.1228898164300392,1.1385866392606105,1.1643862664304252,1.127972693278816,1.1417022047470415,1.1538838463213088,1.153873580920449,1.0611480144532537,1.0924763588152409,1.1234388592511262,1.1556372911149237,1.0829037628191536,1.1081063383789647,1.1324009075979953
2011-03-03,1.1595019798330004,1.1138547722245298,1.1310723512267733,1.1463440530049587,1.171779180313485,1.136785723931277,1.1500673190322612,1.161775135267081,1.1611887523144373,1.069421444522995,1.1004643872852022,1.1311076597587146,1.1629285340901767,1.0912162779649939,1.1161095054977173,1.1400636024190491
2011-03-04,1.1684455541647332,1.1262497435824756,1.1423737557214106,1.1564932412067637,1.1808462340889527,1.1494265576620006,1.1615651436840535,1.1720803331468277,1.1701490803652714,1.0813039265576758,1.1114499452868434,1.1411192308057942,1.1718894256636356,1.1033831538763728,1.1272789032337973,1.1501637995647893
2011-03-07,1.1526474334635977,1.11247625922418,1.12791340702933,1.141356446387775,1.1648023121696933,1.1352733021931507,1.1467726459932919,1.1566563951028035,1.1542791795201421,1.067991112235934,1.0973049903047192,1.1261210463949443,1.1560906928764147,1.0899708538337256,1.113081569714602,1.1351699616784205
2011-03-08,1.1491786544300955,1.1071874313675847,1.1232039463521433,1.1372546238516015,1.1612852066678065,1.129915113605121,1.1420052074202085,1.15250338242527,1.1507980305805077,1.0629449141715013,1.0927417946382958,1.1220795506251848,1.1525876266843331,1.0847174332927694,1.108375367488118,1.131047543928073
2011-03-09,1.156375623007556,1.1146292495538432,1.1305823304955165,1.1445514357865796,1.1685432641386295,1.137488683494072,1.1494885707398184,1.15988160768622,1.1580027931484635,1.0700882449530484,1.0999187203063534,1.1292772401800577,1.1598410175036569,1.0920740590104272,1.1157130608889536,1.1383510022144268
2011-03-10,1.1389378383243025,1.0897816226867643,1.1080862952127488,1.124529151597902,1.1508586736416653,1.1121307681268593,1.1265877862878677,1.1395415752127172,1.140515012734189,1.0462374139299908,1.078024993991833,1.1095044693810359,1.1423517255637003,1.0676659000116255,1.0934610710199895,1.1184065163765473
2011-03-11,1.1207587442229712,1.0721129948308055,1.090213889556516,1.106485830812926,1.1324707131831249,1.0941128781477303,1.10841949876043,1.1212493301709867,1.1223131229832732,1.0292999056701424,1.0606553804653094,1.091712563191149,1.1241501791023722,1.0503642354927187,1.075840201245811,1.1004849579346156
2011-03-14,1.0404792582013223,0.9885114909972716,1.0075104662430026,1.0248895912952252,1.0513434990464086,1.0088279337490782,1.0243473347881134,1.0385629896439372,1.041962915070132,0.9490707831027541,0.9802281645380166,1.0112418438785333,1.0436690495229883,0.9683825068004791,0.9941809132715619,1.0193239984334206
2011-03-15,0.9361982005020986,0.8880648055483108,0.9056026653475914,0.9216987884280311,0.9460919831461488,0.906339471889124,0.9207890693778863,0.9340799824559324,0.9375729763580538,0.852591378366663,0.8810642345104032,0.9094362324127506,0.9389683873391371,0.8698506028104055,0.8934988380192811,0.9165812385653995
2011-03-16,0.9990041050739414,0.9615367349793119,0.9757708959192558,0.9883071704281311,1.0096835234086834,0.9813589024781816,0.992210846318089,1.0016889139917986,1.000522023983443,0.9231490416173415,0.9493654980873404,0.9752030016148261,1.001920967299536,0.9418776196516221,0.962773695305602,0.9828308038870649
2011-03-17,0.9946251915275865,0.9639289642787074,0.9759704439796506,0.9862456733971275,1.0051596033039174,0.9836902404326645,0.9923133238306266,0.99950316302515,0.9960454497156925,0.9253239258985154,0.9494492024033548,0.9730687307837015,0.9974904452917526,0.9440418499540073,0.9628418355467497,0.9807001787726842
2011-03-18,1.021311023414373,0.9985404033504218,1.008083926533067,1.0157134247465205,1.0321369893709358,1.0189834525466952,1.0249566146907225,1.0293714711696422,1.0227553701681407,0.9585167478500146,0.9806657854183662,1.0021247555332655,1.0243357149005479,0.9682578707733795,0.9879449398014174,1.0066812294483318
2011-03-22,1.0678955886425336,1.044509986464706,1.0543522170759887,1.062188258442131,1.0792751779883598,1.065808734717203,1.0719614289227815,1.0764818459594823,1.0694431109396918,1.0025382157741198,1.025615013924926,1.0479648199650655,1.0712057903137946,1.0057872660551044,1.0285434547290266,1.0503975553450922
2011-03-23,1.0588432396529526,1.0249129294855615,1.038135612373503,1.049492374103545,1.0701019488137788,1.045831760825663,1.0554700685358205,1.0635962989505932,1.0603559469201562,0.9837347614036897,1.0098351517705446,1.0354243137710497,1.0620435039427332,0.9949407552253497,1.0182204375905002,1.0406362824585003
2011-03-24,1.0536427125859777,1.0335650420073896,1.0423099620164453,1.0490410955442553,1.0648580853767682,1.0545479298234692,1.0596539696427365,1.0631205508993409,1.0551186300501725,0.9918902778424992,1.0137875677226307,1.0349109433391108,1.0562652371659615,1.0045471383211222,1.0228930448880333,1.0401754167566537
2011-03-25,1.0572724692631725,1.0369859542891922,1.045806036918631,1.0526069982817725,1.0685069914578673,1.0580401029205002,1.0632029787280475,1.066721960390323,1.0586787949559633,0.9948751105133244,1.016960437342383,1.0382792829826601,1.0595922998162906,1.0118369832808918,1.0289202214170887,1.0448804295766072
2011-03-28,1.0566759841814655,1.034523094019179,1.0439436724479794,1.0513678144128267,1.0679296007789902,1.0554785389771963,1.0612834044152042,1.065464641888288,1.0578189052674885,0.9970982241158476,1.018200078875097,1.0384904369310581,1.0588866235293408,1.0142990124837943,1.0303672060132651,1.0452704418814704
2011-03-29,1.0572104242988771,1.0351685957714178,1.0445545162550292,1.051941587675992,1.0684420847815723,1.055907752339839,1.0617419614353132,1.0659565388108538,1.0581441320049714,0.9973525006466033,1.0184774966461045,1.0387915336102012,1.0592739513951936,1.0145013574639086,1.030629413623302,1.0455943814220863
2011-03-30,1.0744809744971417,1.0520950517189855,1.061629147688459,1.0691315581177685,1.0855512281789839,1.0680389230065765,1.0755413785304673,1.081418306668989,1.075243516022122,1.0088593896756934,1.031794239246951,1.053974435702475,1.076433133724792,1.0263189441639455,1.044185746086197,1.0609334410556008
2011-03-31,1.0770235026318,1.0539799519938422,1.0637315697245817,1.071453632053213,1.0880458604340117,1.0707216119904899,1.0781660491626985,1.0839802657530466,1.0777576510997882,1.0114080510152939,1.034336086431666,1.056504847351966,1.078973940398089,1.0289484760637857,1.0467911942321817,1.0635093467112524
2011-04-01,1.0708279369891343,1.0596653367929219,1.0655736607582107,1.069333499377369,1.0814437297070842,1.0728643775250495,1.0774155427231256,1.0803101369631483,1.0712514649691962,1.0134481210717137,1.0336430572799364,1.052960658950912,1.0726771070559042,1.0314724191961107,1.0464812954827543,1.0602561024871586
2011-04-04,1.067326094918262,1.0596605957977188,1.0644089293266852,1.0670006013388131,1.0779138003420332,1.0728729982983132,1.0762520571827885,1.077965226172042,1.0677940191493367,1.0134700529973317,1.0325509359727436,1.0507077386392785,1.0693587378449183,1.031567203982487,1.0454780427041643,1.05811391579823
2011-04-05,1.0520843698280864,1.0459279292860217,1.0501471266561206,1.0522343119332842,1.0625470444136877,1.0588891834459722,1.0617878733792112,1.0630389226190493,1.0525854202740628,1.000248771752819,1.018671318842677,1.0361646753819427,1.0541016365939635,1.0177589419730817,1.0311801682925645,1.0433322404437606
2011-04-06,1.04248957476828,1.0369761903810197,1.0409634542463506,1.0428355712722157,1.0528888902906661,1.0497738345767829,1.0524782012521323,1.0535477661681396,1.043037307580086,0.9916327644490561,1.0097425158603024,1.026924619487174,1.0444518371690945,1.0087261616866068,1.0219335247311572,1.0338794828912874
2011-04-07,1.0445069197792005,1.0348891001091114,1.0402334516138638,1.0434765468732559,1.0547548133893478,1.0475926542393204,1.0516341205837176,1.0540548417231792,1.044806518780645,0.9895456695497722,1.0088867293698567,1.0273553164647315,1.04603414431372,1.006469036374311,1.0209079232147866,1.0341350074157685
2011-04-08,1.0595277471004918,1.0446509878921715,1.0517600373878806,1.0567601075299315,1.0698754875300043,1.057485971328567,1.0632747255130532,1.0674409970901846,1.0597256996982125,0.9988857842571697,1.0200287921737552,1.0403589878694162,1.0608588617334458,1.0160023452335096,1.0321599520195865,1.0471529606385885
2011-04-11,1.062231675196094,1.0490757423577015,1.0556232078284842,1.0600485855389432,1.0724495744266238,1.061987212572657,1.0671447818146436,1.0706677556858697,1.062177645713293,1.0031193350799381,1.0236989215491532,1.0434348714969106,1.063376814146128,1.0206034044665815,1.036098572719329,1.0503965813207847
2011-04-12,1.043998936533219,1.0287257975766755,1.0359331767423434,1.0410651855996975,1.0540233233847627,1.0412185748270202,1.047118954205698,1.051423402913593,1.0439226524278509,0.9834748764393592,1.0044666776672089,1.0246655435439886,1.044946691846701,0.9999052488318844,1.0160950294660283,1.0311493529253108
2011-04-13,1.0489731049943014,1.0318871624724786,1.0397024249510585,1.045440072811606,1.0591454417139903,1.0444423004727148,1.0509766453058103,1.055915006305534,1.0490528009105944,0.9865369154678753,1.0081960165345212,1.0290849508374198,1.05000006130518,1.002971467203026,1.0198058284642515,1.0355233197994458
2011-04-14,1.0498471310105502,1.0322502467075862,1.0402357431938314,1.046144075946975,1.0600685296136534,1.0448001265349152,1.051522280505935,1.056649377100723,1.0499975353793947,0.9868844939251094,1.008735381526701,1.0298235520341796,1.0509500911837817,1.003213148370988,1.0202758344756941,1.036229700778023
2011-04-15,1.043314692490825,1.0271968472339157,1.034681231040447,1.0400953594670395,1.0534500133526037,1.0396453714390714,1.0458744520492187,1.050512693651305,1.043450558921957,0.9820136465494698,1.0033197356994477,1.0238485523105425,1.044321571670733,0.9980812083251033,1.0146530589036338,1.0301073831354046
2011-04-18,1.038666844661153,1.0259183271873493,1.0322824512750202,1.0365710569119329,1.0488099476589272,1.0383705357194328,1.0434828762759998,1.0469975234018143,1.0388725291458878,0.9808160597022668,1.0010377450151127,1.0204387297148176,1.0396486494644592,0.9968573592836101,1.0123102234354109,1.0266134636791333
2011-04-19,1.0284066361628688,1.0154441924521842,1.0218574732712018,1.0262172311058,1.0384341715955832,1.027692701336521,1.0328880844087251,1.0365032801854324,1.0285924499887162,0.9707157423434296,0.9908630609194822,1.0102037432149396,1.0293357571942845,0.9865265131720165,1.0019686692652876,1.0162776676529308
2011-04-20,1.0391706619132919,1.0262806696404023,1.0326924748240507,1.0370283491278849,1.0493622559614098,1.0387548378127496,1.0439234415338998,1.0474941921674423,1.0394504375874911,0.9811859247619971,1.001474840617348,1.0209452454070647,1.0401664278402827,0.9972476053724076,1.0127423967234153,1.0270882070344867
2011-04-21,1.0439939208504547,1.0335520853301572,1.039166978017663,1.0426852870720693,1.0543469942693906,1.0462089048109797,1.050571436637395,1.0533179553921226,1.0444619577924268,0.9882556954465767,1.007897328063491,1.0266812844049908,1.045112454008166,1.0045037080816062,1.0192619549128394,1.0328369893598344
2011-04-22,1.0422498666558868,1.0355851480920257,1.0399514114340578,1.0422080775986247,1.0526664458214543,1.048303699779405,1.0514190129161782,1.0529051062844867,1.042842748956235,0.9902427883092279,1.0087329638411182,1.0263139108066603,1.043399639745677,1.0064733843123985,1.0200421569225695,1.032388281415138
2011-04-25,1.0410495848915302,1.0337894635277658,1.0383494828872013,1.0408049838202658,1.0514754245450684,1.0464776653747305,1.0498004128962486,1.0514984684781787,1.0416736846149843,0.9885202594524145,1.0071862267967961,1.0249517959850447,1.042204761230402,1.00470657456535,1.0184577491020748,1.0309947037817933
